gene,chRCC_mean,onco_mean,norm_mean,diff_ch_oc,p_mwu
HSD3B7,0.5922217365967365,0.5380069930069931,0.6225152023428895,0.05421474358974343,0.018066622998912377
GPN3,0.6545163170163169,0.7522027972027973,0.7978080367703491,-0.0976864801864804,0.018066622998912377
OBFC1,0.6043006993006993,0.6648280885780885,0.728141648050643,-0.06052738927738921,0.018066622998912377
HMGN1,0.9386421911421912,0.9558566433566433,0.9783790090459427,-0.01721445221445217,0.018066622998912377
PGAP2,0.7000437062937063,0.664045745920746,0.8602476261224471,0.035997960372960325,0.018066622998912377
LAD1,0.6151019813519812,0.6814947552447553,0.9528264422824763,-0.06639277389277409,0.018066622998912377
RAB30,0.4742045454545455,0.5184761072261072,0.395501219719748,-0.04427156177156166,0.018066622998912377
RNF113A,0.6446620046620047,0.5954705710955712,0.8178132603178444,0.04919143356643352,0.018066622998912377
KIF1B,0.8512500000000001,0.8964073426573428,0.93635728208548,-0.045157342657342725,0.018066622998912377
CDK18,0.6195891608391608,0.5638621794871795,0.7372443218004968,0.055726981351981286,0.018066622998912377
AATF,0.7278044871794872,0.759988344988345,0.74126045913698,-0.032183857808857796,0.018066622998912377
PON2,0.6996095571095572,0.7858741258741259,0.9326847428526778,-0.08626456876456867,0.018066622998912377
VEGFC,0.5636392773892774,0.38601252913752915,0.4895807353855738,0.1776267482517483,0.018066622998912377
PRKCH,0.7514058857808859,0.5882517482517482,0.7441425086515004,0.16315413752913765,0.018066622998912377
PAK2,0.7852374708624709,0.752263986013986,0.7902033865285994,0.032973484848484835,0.018066622998912377
ASCC3,0.4507022144522144,0.5449766899766899,0.6297179177312678,-0.09427447552447549,0.018066622998912377
MTERF1,0.37899475524475523,0.3423208041958042,0.14234755643946728,0.03667395104895105,0.018066622998912377
ZAP70,0.2284324009324009,0.20671037296037292,0.31429967534796,0.021722027972027963,0.018066622998912377
HPCAL1,0.8325524475524477,0.881357808857809,0.9621442662467847,-0.04880536130536128,0.018066622998912377
EGLN2,0.896590909090909,0.8643196386946387,0.9496516386204268,0.03227127039627031,0.018066622998912377
ARHGEF10L,0.7111596736596737,0.6409761072261072,0.5320664803458673,0.07018356643356649,0.018066622998912377
RNF216,0.6718225524475525,0.6434192890442889,0.734093066918139,0.0284032634032636,0.018066622998912377
PLA2G4A,0.35113782051282044,0.1848543123543123,0.35232720815301566,0.16628350815850815,0.018066622998912377
CAP2,0.28901515151515145,0.3550364219114218,0.8013692544991547,-0.06602127039627037,0.018066622998912377
UBXN1,0.8057167832167832,0.7521255827505829,0.928798123804498,0.05359120046620025,0.018066622998912377
LRRC1,0.39963723776223775,0.31232954545454544,0.8349851375088175,0.08730769230769231,0.018066622998912377
LRRC56,0.36597902097902096,0.34343094405594404,0.5188111933772268,0.02254807692307692,0.018066622998912377
CDC42,0.8850641025641028,0.9345075757575759,0.9114737147450684,-0.049443473193473086,0.018066622998912377
TLR9,0.3370367132867133,0.3203234265734265,0.10724970590785354,0.016713286713286812,0.018066622998912377
PPP2R1A,0.9025087412587411,0.8813403263403264,0.9685580975154968,0.021168414918414702,0.018066622998912377
PAK4,0.9447814685314683,0.9258100233100233,0.8227868696286035,0.018971445221445005,0.018066622998912377
FBXO3,0.7326558857808858,0.7911261655011654,0.727957539409418,-0.05847027972027963,0.018066622998912377
RPL27,0.9933245920745919,0.9949388111888111,0.9931387419171491,-0.0016142191142192175,0.019063175752342686
CCDC141,0.023662587412587362,0.02800553613053609,0.10146955089265927,-0.0043429487179487275,0.019076516006667796
GLTP,0.9879428904428906,0.9835431235431236,0.973232530284266,0.004399766899767066,0.019089859964723222
SNTG2,0.05837995337995334,0.05387237762237756,0.08673604279883662,0.00450757575757578,0.019089859964723222
DOCK6,0.6978904428904429,0.6688344988344989,0.6278950281033279,0.029055944055944027,0.019089859964723222
COLQ,0.32067744755244754,0.28602272727272726,0.33264363952812526,0.034654720279720275,0.020163647684782158
HMGA1,0.879577505827506,0.8287937062937062,0.6394387469480247,0.050783799533799856,0.020177529476096218
ALDH6A1,0.8778394522144521,0.923971445221445,0.9587018628155136,-0.04613199300699289,0.020177529476096218
USF2,0.9469667832167833,0.9300291375291375,0.7487511118770412,0.016937645687645775,0.020177529476096218
MED27,0.767794289044289,0.7265180652680652,0.6097913685159239,0.041276223776223864,0.020177529476096218
IPMK,0.24065122377622378,0.2603146853146853,0.2808186626219853,-0.019663461538461546,0.020177529476096218
RYBP,0.8856643356643357,0.8424125874125873,0.8356477145374112,0.04325174825174838,0.020177529476096218
DENND5B,0.438184731934732,0.5504647435897436,0.6850136636442162,-0.11228001165501161,0.020177529476096218
PCDH10,0.31405303030303033,0.328525641025641,0.3128744389770837,-0.01447261072261069,0.020177529476096218
SIGLEC5,0.40279137529137526,0.3799912587412588,0.08648396381622954,0.02280011655011649,0.020177529476096218
DBF4,0.5586596736596736,0.4249344405594406,0.2840030998757266,0.13372523310023304,0.020177529476096218
KAZN,0.7150874125874126,0.8455740093240093,0.681291350854339,-0.13048659673659668,0.020191414969204246
HCFC1,0.8186625874125875,0.7939918414918414,0.9092729742429869,0.02467074592074603,0.020191414969204246
DDB2,0.5790967365967368,0.5056701631701631,0.30724413983265375,0.07342657342657366,0.020191414969204246
HARS2,0.7275364219114219,0.7623076923076922,0.8867003985095763,-0.03477127039627037,0.020191414969204246
ZNF335,0.6737601981351982,0.6338650932400931,0.3377489079253418,0.03989510489510506,0.020191414969204246
CWF19L1,0.6780871212121212,0.7071051864801865,0.8385549184302381,-0.029018065268065274,0.020191414969204246
TRIM11,0.5143764568764568,0.44354458041958034,0.6601006603291907,0.0708318764568765,0.020191414969204246
PCDHB1,0.24273601398601397,0.27820512820512816,0.11866337126470856,-0.035469114219114195,0.020191414969204246
CAPN15,0.606475815850816,0.5652199883449883,0.42524225807107663,0.04125582750582768,0.020191414969204246
RAB3B,0.4886363636363637,0.6437645687645688,0.30752083799402924,-0.15512820512820508,0.020191414969204246
EXOG,0.5202097902097902,0.5650990675990676,0.2891634938254029,-0.04488927738927739,0.020191414969204246
PIN1,0.6536101398601399,0.5999344405594406,0.9402717315096586,0.053675699300699375,0.020191414969204246
ARNT,0.6014102564102564,0.6627797202797202,0.5236831147756819,-0.06136946386946385,0.020191414969204246
SNX19,0.911791958041958,0.895565268065268,0.6915923363707691,0.016226689976689967,0.020191414969204246
GID4,0.33738636363636354,0.4166346153846154,0.5147913096439746,-0.07924825174825184,0.020191414969204246
NATD1,0.5400684731934732,0.5873455710955712,0.17591527149066982,-0.047277097902098,0.020191414969204246
USP24,0.5205914918414918,0.5988024475524476,0.838156729973636,-0.07821095571095582,0.020191414969204246
IPCEF1,0.3789000582750582,0.49474941724941723,0.5810297453199476,-0.11584935897435905,0.020191414969204246
WHSC1L1,0.8792890442890443,0.8412791375291376,0.5095597341556853,0.038009906759906675,0.020191414969204246
SLC16A11,0.8594318181818182,0.8003438228438229,0.1332850226549964,0.05908799533799536,0.020191414969204246
C8orf44,0.366958041958042,0.40707750582750574,0.37976367729180466,-0.040119463869463745,0.020191414969204246
PPP6R1,0.814423076923077,0.778715034965035,0.5876485580118836,0.035708041958042,0.020191414969204246
OGFOD2,0.6179691142191143,0.5752651515151516,0.19502992300619437,0.042703962703962706,0.020191414969204246
SLIT2,0.8079341491841491,0.9608304195804197,0.7152053400069146,-0.15289627039627063,0.020191414969204246
SFSWAP,0.8282867132867133,0.7926209207459209,0.6669827911940408,0.035665792540792385,0.020191414969204246
PYGB,0.9582269813519813,0.9410999417249416,0.8280072059265857,0.017127039627039653,0.020191414969204246
TMEM132D,0.10271853146853142,0.11101981351981349,0.17754281328707783,-0.008301282051282069,0.020191414969204246
MFSD1,0.8908333333333334,0.924729020979021,0.9336941291821829,-0.03389568764568762,0.020191414969204246
MAP2K1,0.9067511655011656,0.9400670163170163,0.8795972302353485,-0.033315850815850645,0.020191414969204246
GPD1L,0.9684178321678321,0.9573397435897436,0.9367254993679295,0.011078088578088452,0.020191414969204246
PDK2,0.704112762237762,0.7541448135198137,0.6850045652520629,-0.05003205128205168,0.020191414969204246
GDAP1,0.1696226689976689,0.18871212121212116,0.40904872563637895,-0.019089452214452268,0.020191414969204246
APOD,0.6521474358974358,0.5851398601398601,0.7407172316054592,0.06700757575757577,0.020191414969204246
POLR3G,0.1156410256410256,0.10035547785547781,0.34023544498095226,0.01528554778554779,0.020191414969204246
PSENEN,0.7425145687645688,0.6812543706293707,0.7328010952323355,0.06126019813519812,0.020191414969204246
SAMD4B,0.8650189393939396,0.8217715617715616,0.5809885349554875,0.04324737762237796,0.020191414969204246
MED13,0.8833041958041957,0.9136086829836831,0.35631123351719224,-0.030304487179487416,0.020191414969204246
APCS,0.19900495337995333,0.1734513403263403,0.305791608285317,0.025553613053613033,0.020191414969204246
EED,0.6217453379953379,0.5258245920745921,0.5618289266787334,0.09592074592074584,0.020191414969204246
INPP5E,0.8541127622377622,0.820058275058275,0.6014684804935824,0.034054487179487225,0.020191414969204246
CAMTA2,0.6998164335664335,0.7452768065268065,0.2686883650831539,-0.045460372960372974,0.020191414969204246
FASTKD3,0.4958682983682984,0.583996212121212,0.627863986530098,-0.08812791375291362,0.020191414969204246
AVL9,0.6863476107226106,0.605753205128205,0.42583097756336485,0.08059440559440567,0.020191414969204246
RAB38,0.6228715034965034,0.4977520396270396,0.5987748212165942,0.12511946386946382,0.020191414969204246
COMMD5,0.5667948717948719,0.48847319347319346,0.7704357915761734,0.07832167832167841,0.020191414969204246
FGF13,0.7814641608391609,0.6297931235431236,0.5358262571034359,0.15167103729603737,0.020191414969204246
KCNH2,0.536497668997669,0.6265646853146852,0.2533821934831963,-0.09006701631701619,0.020191414969204246
AKAP10,0.583136655011655,0.6410635198135197,0.45367580394998663,-0.05792686480186471,0.020191414969204246
URM1,0.8525815850815851,0.8300087412587412,0.9289929364364916,0.022572843822843858,0.020191414969204246
NIP7,0.40395979020979017,0.3469624125874125,0.7851098925212289,0.056997377622377665,0.020191414969204246
SC5D,0.9730594405594406,0.9603613053613054,0.8990806342328611,0.01269813519813523,0.020191414969204246
SUPT6H,0.8131993006993007,0.8465909090909091,0.558915300391445,-0.033391608391608374,0.020191414969204246
RPA4,0.09474650349650343,0.061547202797202764,0.16657710994390035,0.03319930069930067,0.020191414969204246
CCT3,0.8617016317016317,0.8852738927738927,0.8699572161488969,-0.023572261072260958,0.020191414969204246
GLRX5,0.9796561771561773,0.9743327505827505,0.9871295214995007,0.0053234265734267705,0.020191414969204246
CLNS1A,0.8718312937062936,0.8223251748251748,0.8974728948193755,0.04950611888111889,0.020191414969204246
TSC2,0.6880142773892773,0.6046838578088578,0.2661493784727759,0.08333041958041953,0.020191414969204246
PRKCQ,0.5973572261072261,0.6349912587412587,0.6472301818286912,-0.037634032634032644,0.020191414969204246
PEX11B,0.75057837995338,0.7930900349650349,0.9129508654711737,-0.04251165501165499,0.020191414969204246
GRIP2,0.8184688228438228,0.8831104312354313,0.31278559585370214,-0.06464160839160848,0.020191414969204246
WRNIP1,0.7334659090909091,0.7854836829836829,0.9269966421580957,-0.05201777389277373,0.020191414969204246
ST6GALNAC6,0.64995337995338,0.7048776223776223,0.7340143925859879,-0.05492424242424232,0.020191414969204246
FECH,0.672712703962704,0.734777097902098,0.805699018765166,-0.062064393939394,0.020191414969204246
CTNS,0.6133260489510488,0.7031905594405594,0.853245075361447,-0.08986451048951061,0.020191414969204246
CHAF1B,0.42695512820512815,0.46849358974358973,0.37187644169375667,-0.04153846153846158,0.020191414969204246
SETDB1,0.6479530885780885,0.697287296037296,0.6613883504186867,-0.04933420745920747,0.020191414969204246
NCAM1,0.49762237762237765,0.6107706876456878,0.4459121994453192,-0.1131483100233101,0.020191414969204246
KBTBD6,0.19783945221445218,0.2969259906759907,0.5457033645854183,-0.0990865384615385,0.020191414969204246
SLC17A9,0.6073164335664335,0.568044871794872,0.28855283115203834,0.03927156177156155,0.020191414969204246
PPFIA1,0.7976821095571096,0.7134484265734267,0.8735462642537017,0.08423368298368294,0.020191414969204246
SPATA21,0.45343240093240106,0.3996503496503496,0.08685913869267872,0.053782051282051435,0.020191414969204246
NPFF,0.5952666083916084,0.5642409673659673,0.2695511067391256,0.031025641025641093,0.020191414969204246
CRYBA4,0.12013694638694636,0.10566870629370627,0.1413461981030387,0.01446824009324009,0.020191414969204246
MRPS36,0.8629108391608392,0.8785664335664334,0.7990282917180012,-0.015655594405594164,0.020191414969204246
ARCN1,0.9568851981351983,0.9521590909090908,0.8867314400828062,0.0047261072261075565,0.020191414969204246
VSIG1,0.3227214452214452,0.3466404428904429,0.14999288184613865,-0.023918997668997688,0.020191414969204246
XCR1,0.4119143356643356,0.3878817016317016,0.3467044018021239,0.024032634032634004,0.020191414969204246
TEAD1,0.8402360139860139,0.7797377622377623,0.1608804460567033,0.06049825174825163,0.020191414969204246
GPHB5,0.5377534965034965,0.5098994755244755,0.27915954405280924,0.02785402097902101,0.020191414969204246
RGS10,0.3421707459207459,0.24330273892773888,0.7149778802030761,0.09886800699300705,0.020191414969204246
SYT6,0.23777680652680644,0.1921328671328671,0.2979589630401902,0.04564393939393935,0.020191414969204246
COL4A4,0.7280026223776223,0.8252432983682982,0.6876516621692066,-0.09724067599067598,0.020191414969204246
ZBTB24,0.40835372960372956,0.4718269230769231,0.6788128417918051,-0.06347319347319352,0.020191414969204246
ZER1,0.832817599067599,0.7998863636363635,0.587247693557589,0.03293123543123555,0.020191414969204246
BRD9,0.8505303030303032,0.8281847319347319,0.8618307463571645,0.022345571095571337,0.020191414969204246
MED30,0.29463869463869463,0.38396853146853144,0.6895671413172972,-0.0893298368298368,0.020191414969204246
NR3C2,0.923208041958042,0.8961800699300699,0.8601780501824494,0.027027972027972025,0.020191414969204246
ELP5,0.7788796620046621,0.8164087995337995,0.5755685692296659,-0.037529137529137446,0.020191414969204246
FGF2,0.19537587412587407,0.20303321678321676,0.614051021642399,-0.007657342657342692,0.020191414969204246
DNAJC8,0.7755434149184149,0.8171066433566434,0.960737761859754,-0.04156322843822846,0.020191414969204246
IL32,0.6196386946386946,0.4804093822843823,0.8215125595275689,0.1392293123543123,0.020191414969204246
KLF15,0.8369959207459207,0.8929166666666666,0.7004493535324775,-0.05592074592074592,0.020191414969204246
ABTB1,0.7385343822843823,0.7819638694638695,0.7462485188352775,-0.04342948717948725,0.020191414969204246
ZDBF2,0.20744609557109553,0.289303613053613,0.39130793133603997,-0.08185751748251749,0.020191414969204246
GDPD5,0.6365005827505829,0.575827505827506,0.33882519419715257,0.060673076923076885,0.020191414969204246
CPSF3,0.546756993006993,0.6243444055944055,0.857548079650536,-0.07758741258741253,0.020191414969204246
CCER1,0.21606934731934724,0.19848921911421905,0.18182280399601386,0.017580128205128193,0.020191414969204246
PRIM1,0.4364889277389277,0.46623688811188807,0.5571320155293498,-0.029747960372960347,0.020191414969204246
ZNF471,0.18638694638694636,0.2562004662004662,0.5645541627284901,-0.06981351981351985,0.020191414969204246
COX6A2,0.36927156177156173,0.3388461538461538,0.3256608911500475,0.030425407925407932,0.020191414969204246
ANAPC5,0.9542220279720279,0.9625407925407926,0.9154138537470924,-0.00831876456876468,0.020191414969204246
CLN8,0.8099562937062939,0.7299577505827506,0.5114939452876216,0.07999854312354326,0.020191414969204246
TMEM167B,0.8502039627039627,0.8808755827505828,0.7776422533613206,-0.03067162004662005,0.020191414969204246
DOCK10,0.7837252331002331,0.8513927738927738,0.5965590951274363,-0.06766754079254067,0.020191414969204246
CCDC114,0.10153846153846151,0.08450466200466196,0.11069264453866327,0.01703379953379955,0.020191414969204246
S100A6,0.9685635198135198,0.9892599067599067,0.9895914393763426,-0.02069638694638687,0.021304453077659345
DDX5,0.9899562937062939,0.9927447552447554,0.9760359054666351,-0.002788461538461462,0.02131888701699807
