gene,loading,n_mean,t_mean,expr_delta,pc1_shift,direction,cum_shift
RNF182,-0.011758499378521279,0.34751094750655886,0.13450757575757571,0.21300337174898315,-0.0025046000143333553,restore_normal,-24.990469057469262
SLC25A10,-0.012260840442261839,0.7991754715910732,0.5951442307692307,0.20403124082184243,-0.0025015944889533103,restore_normal,-24.992970651958217
CAMK1D,0.012772758644093846,0.4599205121645504,0.6557371794871795,-0.1958166673226291,-0.0025011190302027596,restore_normal,-24.99547177098842
ADCY5,0.01191126189048969,0.3647181478670693,0.5745221445221447,-0.20980399665507538,-0.002499030349830026,restore_normal,-24.99797080133825
PMP2,-0.01184881329686784,0.3324643476827465,0.12171911421911416,0.21074523346363236,-0.0024970809245154044,restore_normal,-25.000467882262768
ETS2,-0.012917207711170168,0.797838007944502,0.6045600233100233,0.19327798463447865,-0.0024966118735199167,restore_normal,-25.00296449413629
TC2N,-0.012980516919402873,0.509433962264151,0.31747377622377626,0.1919601860403748,-0.002491742442748808,restore_normal,-25.00545623657904
COL18A1,-0.013141022915280057,0.9488145865423007,0.7593385780885781,0.1894760084537226,-0.0024899085689861662,restore_normal,-25.007946145148026
SCGB2A2,-0.010162190663681105,0.294558840372456,0.04960955710955707,0.24494928326289894,-0.00248922131944961,restore_normal,-25.010435366467476
PLEKHS1,-0.011249804627389138,0.2794967197620289,0.05947989510489505,0.22001682465713385,-0.002475146292131289,restore_normal,-25.012910512759607
SLC5A10,-0.009267630586342236,0.7577558441113601,0.49121357808857813,0.26654226602278197,-0.002470215257145703,restore_normal,-25.01538072801675
REV3L,0.011361500145587126,0.2694478132282059,0.4868473193473194,-0.21739950611911352,-0.0024699845204228773,restore_normal,-25.017850712537175
FMO3,-0.010206748931160473,0.45324817951877,0.2117861305361305,0.2414620489826395,-0.0024645425103693736,restore_normal,-25.020315255047546
CALCR,-0.011710176659657137,0.40714341527951864,0.19784236596736593,0.2093010493121527,-0.002450952262496918,restore_normal,-25.022766207310042
C12orf54,0.011936285527140544,0.23249496109634551,0.4374402680652681,-0.20494530696892257,-0.0024462857014285267,restore_normal,-25.02521249301147
AMACR,-0.011413367554017036,0.7322541213040459,0.5180273892773893,0.21422673202665654,-0.002445048432516144,restore_normal,-25.027657541443986
C15orf56,0.010802270521423846,0.18303021415474327,0.4092424242424242,-0.22621221008768091,-0.0024436054886162934,restore_normal,-25.0301011469326
UBXN7,0.011914757206758837,0.3099485031004109,0.5149155011655011,-0.20496699806509022,-0.0024421320173437584,restore_normal,-25.032543278949944
DAO,-0.008734680686463724,0.5839508644007746,0.30445221445221443,0.27949864994856016,-0.002441331459598374,restore_normal,-25.03498461040954
NKAIN2,-0.011617566510971587,0.29277555551036094,0.08291812354312349,0.20985743196723744,-0.002438032673701076,restore_normal,-25.037422643083243
GJB6,-0.011803282453277136,0.22605115865348072,0.01997668997668993,0.2060744686767908,-0.0024323551602011737,restore_normal,-25.039854998243445
TMEM61,0.012421406846104648,0.6316879872322797,0.8273426573426572,-0.19565467011037752,-0.0024303062587813897,restore_normal,-25.042285304502226
TMC5,0.007732188697310111,0.21015573236169635,0.523346445221445,-0.31319071285974864,-0.002421649690076645,restore_normal,-25.044706954192304
IL32,-0.011994019330379921,0.8215125595275689,0.6196386946386946,0.20187386488887427,-0.0024212790377756625,restore_normal,-25.04712823323008
SPAG17,0.011869770678796288,0.20251415335179407,0.40603875291375296,-0.2035245995619589,-0.0024157903242942955,restore_normal,-25.049544023554375
PLCL1,-0.0062864292038179465,0.782692931405616,0.3987441724941725,0.38394875891144353,-0.0024136666907905546,restore_normal,-25.051957690245167
SMC4,0.009784068651532508,0.30795274402155354,0.554020979020979,-0.24606823499942548,-0.0024075485041958134,restore_normal,-25.054365238749362
PSD,0.012583178996627743,0.35725532550300737,0.5482736013986015,-0.19101827589559411,-0.002403617157221483,restore_normal,-25.056768855906583
BAIAP2L2,-0.010463065009245959,0.7990561220940007,0.5696882284382284,0.22936789365577226,-0.002399891182354159,restore_normal,-25.059168747088936
EZH2,-0.011983297156045309,0.3090086927109034,0.10960664335664332,0.1994020493542601,-0.0023894940109365115,restore_normal,-25.061558241099874
ASGR1,-0.011083106212671065,0.4593655102431839,0.24450466200466198,0.21486084823852192,-0.002381325601972137,restore_normal,-25.063939566701848
CMTR2,-0.012978328517387911,0.6742004921694956,0.49073426573426565,0.18346622643522997,-0.002381084958521893,restore_normal,-25.06632065166037
MEOX2,-0.011431564204951105,0.24647918983634667,0.038426573426573365,0.2080526164097733,-0.002378366842496387,restore_normal,-25.068699018502866
TMEM71,-0.011391213728167801,0.3140615115533524,0.10542249417249412,0.20863901738085827,-0.0023766516390202734,restore_normal,-25.071075670141887
DAPL1,0.010445191473349035,0.24411307267688612,0.4715486596736597,-0.2274355869967736,-0.002375608254034832,restore_normal,-25.073451278395922
SPINK7,0.007788409673535461,0.157018446187292,0.4615763403263404,-0.3045578941390484,-0.0023720216488641536,restore_normal,-25.075823300044785
RBBP8NL,0.010812681505844104,0.36647841914901136,0.5852709790209791,-0.21879255987196777,-0.0023657342657439147,restore_normal,-25.07818903431053
RASAL2,0.009610093023911272,0.32396859020948776,0.5692263986013987,-0.24525780839191091,-0.0023569503534868704,restore_normal,-25.080545984664017
OSMR,0.012169418273174169,0.37696244290758923,0.5702097902097901,-0.1932473473022009,-0.002351707799501838,restore_normal,-25.08289769246352
SLC2A6,-0.011893901675296066,0.48384928352837797,0.286178613053613,0.197670670474765,-0.002351075518716704,restore_normal,-25.085248767982236
SLC35D1,0.010708936684068427,0.2953198941161233,0.514822261072261,-0.21950236695613773,-0.002350636949736433,restore_normal,-25.08759940493197
ZFY,-0.010262876229834407,0.3356632353240258,0.10700029137529135,0.22866294394873446,-0.0023467394920954243,restore_normal,-25.08994614442407
PARP12,-0.012970374328543395,0.7088600142791237,0.5281993006993007,0.18066071357982305,-0.002343237081592068,restore_normal,-25.092289381505662
CDKL5,0.011222692976362041,0.24849956809397244,0.457274184149184,-0.20877461605521158,-0.0023430134172455048,restore_normal,-25.094632394922908
HSD17B2,-0.009673419497415386,0.41357597853207606,0.17250582750582744,0.24107015102624862,-0.002331972699182185,restore_normal,-25.09696436762209
SPINT1,0.00852676020464759,0.6436732456961929,0.9154574592074594,-0.27178421351126647,-0.002317438816019311,restore_normal,-25.099281806438107
FAM221A,0.010329482694370644,0.3519033301185681,0.576251456876457,-0.22434812675788884,-0.0023174000928600845,restore_normal,-25.101599206530967
MASP1,0.011171995987947169,0.3798996179745694,0.5872552447552447,-0.20735562678067532,-0.002316576230471975,restore_normal,-25.10391578276144
GPIHBP1,0.011686586358778537,0.3137120262547486,0.5117599067599068,-0.1980478805051582,-0.0023145036586965837,restore_normal,-25.106230286420136
HIC1,0.011842086259780591,0.30530885830164056,0.5002622377622378,-0.1949533794605972,-0.00230865473620813,restore_normal,-25.108538941156343
FAM43A,-0.010560494193234236,0.7444015452281074,0.5270221445221446,0.21737940070596284,-0.002295633898884059,restore_normal,-25.11083457505523
SCUBE1,0.0115590823633255,0.34271823563979353,0.5412835081585082,-0.1985652725187147,-0.0022952323395399967,restore_normal,-25.11312980739477
MLPH,0.010507220264294658,0.5018994231619375,0.720259324009324,-0.21835990084738655,-0.0022943555750930323,restore_normal,-25.115424162969862
DUSP9,-0.009559179474703361,0.562168243186107,0.32216200466200456,0.24000623852410247,-0.002294262709100359,restore_normal,-25.117718425678962
FBN2,-0.010734074673218453,0.4136562584628428,0.20087995337995335,0.21277630508288947,-0.0022839567474512465,restore_normal,-25.120002382426414
SGPP2,0.00989709380142522,0.21384165158295965,0.44363636363636355,-0.2297947120534039,-0.0022742998202640373,restore_normal,-25.122276682246678
DRICH1,0.011411957611124126,0.20756857779285856,0.40635198135198125,-0.1987834035591227,-0.0022685077752116886,restore_normal,-25.12454519002189
SUCNR1,-0.010048540544207469,0.6438980295023392,0.41840909090909084,0.22548893859324837,-0.0022658347417245646,restore_normal,-25.126811024763615
LINC00961,0.01165437679253453,0.4922487050847167,0.6862849650349649,-0.19403625995024826,-0.0022613716848743706,restore_normal,-25.12907239644849
ATG4C,0.01266903843248669,0.1445659585263173,0.323018648018648,-0.1784526894923307,-0.0022608239815589512,restore_normal,-25.131333220430047
VCAN,-0.009098490180047948,0.6674264716114108,0.41913607226107225,0.24829039935033853,-0.0022590677602892383,restore_normal,-25.133592288190336
TTR,0.00870344661042727,0.5020781798077777,0.7604341491841491,-0.2583559693763714,-0.0022485873859524313,restore_normal,-25.13584087557629
CD180,0.011793519444319884,0.2741768363498963,0.4646838578088577,-0.19050702145896137,-0.002246748261855726,restore_normal,-25.138087623838146
C12orf56,-0.010496559810807462,0.4530191141163159,0.23920891608391606,0.21381019803239984,-0.002244271531807673,restore_normal,-25.140331895369954
ESRRB,-0.00997495089306798,0.5399719127282224,0.3152549533799533,0.22471695934826913,-0.002241540634338538,restore_normal,-25.14257343600429
NR5A2,-0.010189684364356848,0.32411523488302146,0.10423368298368293,0.21988155189933853,-0.0022405236113992085,restore_normal,-25.14481395961569
C11orf45,-0.011112910641029112,0.2525504934004545,0.05178613053613048,0.200764362864324,-0.0022310764244143763,restore_normal,-25.147045036040105
HBG1,0.007986980066310096,0.4104910883924853,0.6892686480186481,-0.27877755962616274,-0.0022265908116687358,restore_normal,-25.149271626851775
VGLL3,-0.010226424447056442,0.2447017921691744,0.027269813519813477,0.21743197864936092,-0.0022235517020316787,restore_normal,-25.151495178553805
C16orf54,-0.01141707699350694,0.2952256989973572,0.10083624708624704,0.19438945191111012,-0.002219359339194759,restore_normal,-25.153714537893
ADCY1,0.009872999458356901,0.4605311748379148,0.6849155011655012,-0.22438432632758637,-0.0022153463322960383,restore_normal,-25.155929884225294
HPGD,-0.01077560864896905,0.7620738339875255,0.5576398601398601,0.20443397384766537,-0.0022029004967360154,restore_normal,-25.15813278472203
MGARP,-0.011395918672949656,0.3150478843027046,0.12244026806526802,0.19260761623743655,-0.0021949407304325246,restore_normal,-25.160327725452465
MALRD1,-0.00968726507001394,0.402473264107057,0.17638111888111885,0.22609214522593818,-0.0021902145410517496,restore_normal,-25.162517939993517
C1orf53,-0.011267165929474349,0.776879594019038,0.5826806526806526,0.19419894133838533,-0.002188071695387843,restore_normal,-25.164706011688907
ETNK2,-0.010323579157967756,0.724703526215679,0.5130463286713286,0.21165719754435042,-0.00218505983320272,restore_normal,-25.16689107152211
SORCS1,-0.008950117486507357,0.5308740557742142,0.28706585081585084,0.24380820495836336,-0.0021821120785518178,restore_normal,-25.16907318360066
OSBPL10,-0.012381378326925619,0.7849209670841579,0.6087674825174825,0.17615348456667546,-0.002181022936026262,restore_normal,-25.171254206536684
PLG,-0.008013889017832558,0.7524263271075354,0.4802738927738927,0.2721524343336427,-0.002180999404682776,restore_normal,-25.173435205941367
TSPAN12,-0.009911309324957191,0.8245851400777752,0.6046998834498836,0.2198852566278916,-0.002179350794436627,restore_normal,-25.175614556735802
ABCA13,-0.00976023204270227,0.25354649974149857,0.0313330419580419,0.22221345778345666,-0.0021688549109777615,restore_normal,-25.17778341164678
TTC29,-0.010970300080577212,0.21496717621230726,0.017511655011654966,0.1974555212006523,-0.0021661463201379312,restore_normal,-25.179949557966918
HOXA5,-0.00917784230320703,0.9337048331729519,0.6981410256410256,0.2355638075319263,-0.0021619674778710317,restore_normal,-25.18211152544479
SLC35F3,0.009173637329741647,0.09408914925751762,0.329233682983683,-0.2351445337261654,-0.0021571306724750446,restore_normal,-25.184268656117265
ADAMTS3,-0.010855229052102342,0.3150858834699341,0.11652680652680651,0.19855907694312758,-0.002155404260591663,restore_normal,-25.186424060377856
G6PD,-0.013437238897747962,0.7706707441735502,0.6105652680652681,0.16010547610828207,-0.002151375531304665,restore_normal,-25.18857543590916
PLSCR1,0.012028864314046836,0.5580022499788596,0.7364656177156177,-0.17846336773675808,-0.002146711635533307,restore_normal,-25.190722147544694
LDHD,-0.009799491861599546,0.7569525096041557,0.5381614219114219,0.2187910876927338,-0.0021440414832354575,restore_normal,-25.192866189027928
PDE4DIP,0.011517714959835747,0.3291450401453173,0.5149635780885781,-0.18581853794326075,-0.0021402049542839007,restore_normal,-25.19500639398221
CTHRC1,-0.010398032846761537,0.5362340791517302,0.3307313519813519,0.20550272717037826,-0.0021368241072166677,restore_normal,-25.19714321808943
COLEC11,-0.009970413206611404,0.7448789432163994,0.5309120046620046,0.21396693855439475,-0.0021333387899409484,restore_normal,-25.199276556879372
HPS5,0.011454015485287168,0.16473174193534573,0.3508318764568764,-0.18610013452153068,-0.0021315938226236374,restore_normal,-25.201408150701997
LMO3,-0.010290459036578329,0.6714832841128159,0.464350233100233,0.2071330510125829,-0.0021314941765664735,restore_normal,-25.203539644878564
MREG,0.007683641609845774,0.3562266719901181,0.6332779720279721,-0.277051300037854,-0.0021287628970327213,restore_normal,-25.205668407775597
CDC25C,0.010206498544464235,0.2964882347085464,0.5050058275058275,-0.20851759279728105,-0.002128234507380635,restore_normal,-25.20779664228298
CXCL2,-0.01072815777941974,0.48018637788726765,0.2821984265734265,0.19798795131384117,-0.002124045980118962,restore_normal,-25.209920688263097
HRG,-0.009980997993815889,0.71596371775289,0.5031891025641025,0.21277461518878749,-0.002123703007334236,restore_normal,-25.21204439127043
EFR3B,0.01038914271791594,0.47497621038051613,0.6792599067599067,-0.20428369637939053,-0.0021223324766288963,restore_normal,-25.21416672374706
CXCR4,0.010771832644220115,0.4681984434256624,0.6650757575757577,-0.19687731415009524,-0.0021207294794683747,restore_normal,-25.216287453226528
RAB3B,0.011691326884195882,0.30752083799402924,0.4886363636363637,-0.18111552564233446,-0.0021174808140874933,restore_normal,-25.218404934040617
GBP3,-0.010096990694396492,0.533529715883973,0.32392045454545454,0.20960926133851848,-0.0021164227611943434,restore_normal,-25.22052135680181
SERPINC1,-0.00891131740296844,0.408457865345937,0.17199592074592074,0.23646194460001624,-0.002107187442053884,restore_normal,-25.222628544243864
NAPSA,-0.01070628767020157,0.8428044027654832,0.6463359557109557,0.19646844705452748,-0.0021034477122835373,restore_normal,-25.224731991956148
ARL6,0.010085389407643109,0.42016535524939763,0.6285824592074591,-0.2084171039580615,-0.0021019676526302863,restore_normal,-25.22683395960878
PHF14,0.011052551576768712,0.3098944479470281,0.4992934149184149,-0.1893989669713868,-0.0020933418510379665,restore_normal,-25.228927301459816
LOC389332,-0.00902164666728058,0.7440434967368883,0.5120469114219115,0.2319965853149768,-0.002092991220727335,restore_normal,-25.231020292680544
ZFP69B,-0.01066529288488534,0.2356702999579333,0.03954691142191138,0.1961233885360219,-0.0020917133803128375,restore_normal,-25.233112006060857
NELL2,0.010852729347676799,0.2785419237854449,0.4712310606060606,-0.19268913682061573,-0.002091203050151606,restore_normal,-25.23520320911101
CDH23,0.010990137803968021,0.31441795444595605,0.5043269230769231,-0.189908968630967,-0.0020871257354637676,restore_normal,-25.237290334846474
ALDH1A1,-0.008045006493198155,0.9785898776640894,0.7198018648018648,0.25878801286222464,-0.002081951243838445,restore_normal,-25.239372286090312
