gene,r_PC2,p_PC2
TMEM184C,-0.1345357655877765,0.22527795723692776
GSTCD,0.13452859185053748,0.22530291832541943
ITIH5,-0.13447942599291224,0.225474043569648
PQBP1,0.13446371361284987,0.225528750818214
ADCY10,0.13446209947538373,0.22553437143685065
FBXO33,-0.13444402572296826,0.22559731309468065
SEBOX,0.13444069025106742,0.225608930186509
PPEF1,0.13440916826048008,0.2257187386053252
TSNARE1,-0.13439954758474065,0.22575226016316563
POLR2D,-0.134343830590409,0.22594646484544356
C1orf162,-0.13430591146677173,0.2260787009588824
MTOR,-0.13426243684414474,0.2262303775562085
SNHG17,-0.13424776828545115,0.22628157008473107
MAFG,0.13423318749639418,0.22633246433975507
FAM178B,0.13421608486293718,0.22639217130796505
PRMT6,-0.1342106873815998,0.22641101673299674
NAA50,-0.13420559004790156,0.22642881519431024
ZNF319,-0.13419682810955746,0.22645941171749548
DKKL1,0.13418731762705483,0.22649262541858808
MNT,0.13417012577269294,0.2265526736248342
SYNC,-0.13412636513767215,0.22670557232269978
INO80C,0.13404569052257398,0.22698763694072818
LHFPL1,-0.13402832208081497,0.22704839475843963
NOTCH1,-0.13400400153348457,0.22713349136818609
DDX20,-0.13396459003470373,0.22727143798265131
SCARNA13,-0.1339613006226993,0.22728295410576924
ZNF876P,-0.13394442729190142,0.2273420334992157
HGF,-0.13393564074336423,0.22737280251168843
CYB5R4,-0.13392358667649767,0.22741501856210464
RSAD2,-0.13391918923309748,0.2274304207617506
TUBA4A,-0.1338245662787495,0.22776201776409083
NNMT,-0.13377496234304342,0.22793598497262377
MYOM2,0.1337260125094625,0.2281077492185621
FAM181A,0.13372246346273542,0.22812020628843996
RPS24,0.13372113959289628,0.22812485316197387
RHBDD1,-0.13370581740200532,0.22817863991318527
ZNF778,-0.13367890165464705,0.22827314594525452
CLEC4G,0.1336662042661741,0.2283177382571916
MALRD1,-0.13362726394483226,0.22845453182196135
TULP2,-0.13360423440632088,0.2285354593012116
PARP15,0.13359507206249563,0.228567662016117
FEZ1,-0.13358022632793626,0.22861984676689065
GEMIN4,-0.13354731710251716,0.22873555679502355
SCAMP1,-0.1335460388424657,0.2287400520290213
HTT,-0.1335414959689877,0.2287560283694742
ZNF804A,0.1335360042107214,0.22877534278109884
NPY5R,0.13350496916824647,0.22888451386044928
MMP11,0.13349796976378256,0.22890914049366062
TMEM39B,-0.13348139179658502,0.2289674756278863
CD79B,-0.1334767382875005,0.22898385242583416
WRAP73,-0.13345350275436746,0.22906563599907168
FAM221B,-0.13344396835334227,0.2290992007352921
SLC22A1,0.1334302937055487,0.22914734671912768
MOGAT2,0.1334098854691845,0.229219213603763
ADCYAP1,0.13337449904818185,0.22934386294443337
SSBP1,-0.1333609626124722,0.22939155781087334
C2orf15,-0.1333333696591193,0.22948880147046144
KLRD1,-0.1333290571573927,0.22950400227904583
SEMA6D,-0.1333210941169572,0.22953207244072
TFDP1,-0.1333063562040855,0.2295840307290229
SEC16B,-0.13330188881348565,0.22959978206848375
DCTN3,-0.13318425080743984,0.23001482731131775
CD163,-0.13313952422593528,0.2301727669703574
RPL38,-0.1331245349977222,0.23022571424601093
HNRNPM,-0.13311863915279532,0.23024654279210502
MAP2K4,0.1330922961546373,0.23033962207983089
SAYSD1,-0.13306440121854546,0.23043821353724894
DNAAF2,0.13304107958910744,0.23052066375844968
ZNF225,-0.13304071177792604,0.23052196426607965
PDE10A,0.13303430246015582,0.23054462716838364
ZNF184,0.13303235831052507,0.23055150185360163
TMEM114,0.13302583392928125,0.23057457368847548
CYP26B1,0.13299605788047908,0.23067988965036731
TERF2,-0.13298618751149477,0.23071480791117271
TMUB2,-0.13296465368480315,0.23079100061076158
HAUS7,0.13292903352940685,0.23091707319837537
EDC4,-0.132870417540729,0.23112464086333045
FAM8A1,0.13282281587045264,0.23129330092666786
TNFSF11,0.1328138985991093,0.23132490573424852
FUT11,-0.13279390955014161,0.23139576233947032
HYDIN,-0.13274562538413015,0.23156698106357848
MAP3K14,-0.13273452943647285,0.2316063404732591
SOCS5,-0.13271589674474538,0.2316724446165509
PCBP2,0.1326985332263289,0.23173405788336432
PPARGC1A,0.13267314599170893,0.23182416331293063
DDX51,-0.132624169808381,0.23199806058784242
PEX3,0.13261646368572122,0.23202543060269581
MID2,-0.13261138085398474,0.23204348464535235
MFSD2A,-0.1325924006516433,0.23211091031817283
TM4SF1,-0.13258547690541028,0.23213550977789524
SPIRE2,-0.1325818730501554,0.2321483146763792
ZNF70,-0.13254713721525496,0.23227176018602333
KIF23,-0.13252000756773277,0.2323682063354752
TNK2,0.1324843984986887,0.23249483923036118
ABCD3,0.13241353331838435,0.2327469927917642
KCNE3,0.1323927909213725,0.23282083471022674
TREML2,-0.13237278471949065,0.2328920712593969
CXCR2,0.1323178153535478,0.23308788007249762
MAP7D1,-0.1323144857108945,0.23309974441934633
ZNF317,0.132208892362916,0.23347621787769104
ZFAT,0.13214841973094874,0.23369201221371463
SAR1A,0.13210701589920582,0.23383984023635065
FGF12,-0.1321020519257624,0.2338575679462525
TCF25,-0.1320876166701551,0.23390912551234042
MIR21,-0.13207768463083963,0.2339446037920873
IFNG,0.13207305474782402,0.233961143495638
CREBRF,0.13202490071980377,0.23413321621778188
SNX15,-0.13193642253932802,0.23444961187109742
YTHDF1,-0.13193531587328697,0.23445357116090132
NLRP5,-0.13189211840728685,0.2346081539084062
NAT2,-0.13185853411480727,0.23472838471366683
SKA2,-0.1318378516618326,0.23480244860449737
CLIC3,-0.13182704272095586,0.2348411618963815
LPCAT1,-0.13181211614690244,0.2348946301905674
STAB2,0.13179058848751335,0.2349717590463872
CHN2,0.13178703449069012,0.23498449392529958
GUCA2A,0.13176532474125763,0.2350622959176403
TMEM9,0.13173799057472568,0.23516027978105494
CCRL2,-0.13173476471824308,0.23517184527141416
MLLT3,-0.13172242192056138,0.23521610089077788
TAB1,0.13170406945244706,0.2352819151315385
TOP1MT,-0.13163948036337736,0.23551364138617023
LRRC73,0.13162696499995255,0.23555856107652837
SPRR4,0.13159327382429892,0.23567951379258625
HMCN1,-0.13154053135476704,0.2358689480281954
ZDHHC5,-0.13145060863056257,0.23619216565703757
FASN,-0.13144129909716196,0.23622564533199572
NDC80,-0.13142410058398712,0.23628750463794432
CSRNP3,-0.13140763760360546,0.23634672892277736
PODXL,0.13139696872464446,0.23638511488130906
AFF4,-0.1313937114159298,0.2363968353361376
NME6,-0.13137812932990678,0.23645290840829136
HSPA4,0.1313713667819922,0.23647724671462358
POU3F4,-0.13131957114400256,0.2366637160659157
ZNRF1,-0.13131270918997384,0.23668842742018084
NOXA1,-0.13127998564606896,0.23680629647612958
ABCB9,-0.13122245839426905,0.23701360631167853
FAM129A,-0.1311970051888981,0.2371053716859002
VANGL2,-0.13116619025657716,0.23721650043669978
SRR,-0.13116610092954695,0.23721682263175334
ESCO2,-0.13114201368334882,0.23730371436789388
NDC1,-0.13113735035913582,0.2373205392778081
RNF26,-0.13110669502497327,0.23743116192111033
MTFMT,0.13109467140694248,0.23747456003135783
GPATCH2,-0.1310817721493824,0.23752112479369752
PLCG2,0.13105783127471282,0.23760756523531568
SYT2,0.13098130897340368,0.23788400134890292
CHPF2,-0.13096517876000707,0.23794230002733854
SLCO4C1,0.13096257763404728,0.2379517020825839
LRRC8A,0.1309403552714809,0.23803203774597592
LLGL2,-0.13090732692909987,0.2381514726326626
ANKRD37,-0.1308970237310127,0.2381887388645691
TRIML2,0.13084154197956901,0.23838948346738598
POM121L10P,0.13079625084462299,0.2385534431434256
RNF32,-0.1307646583646428,0.23866785817428052
MAD2L2,-0.13075722066529738,0.23869480000246426
APITD1,0.13074029481817712,0.23875611891673915
SLX4IP,-0.13073688108555637,0.2387684874999991
ACTR1A,-0.1307230710037261,0.23881852850304028
AMHR2,0.13071913826426035,0.23883278016168502
TMEM14A,0.13070874986848147,0.2388704289838936
GUCY1A3,-0.13068806912538639,0.23894539076928037
ASB10,0.13068555785910474,0.23895449450091863
PGLS,0.13066609332401086,0.2390250646179949
TMEM101,0.1305313819568502,0.23951386616041784
UCKL1,-0.13052237066212619,0.23954658839814352
BCAS3,-0.13049241190448735,0.23965539828694787
FAM89A,0.130489044451859,0.23966763097667027
DSPP,0.13043667236705153,0.23985793468467417
COL4A2,-0.13040892224012832,0.23995881228755575
HBG1,0.1303747819063773,0.24008295990585293
SPC25,-0.1303125065045509,0.24030953205433503
MTG1,0.13030101119978446,0.24035137076089835
SEC61G,-0.13028059415671656,0.2404256937501206
TLK2,-0.13025959156210443,0.24050216486835332
PIGK,-0.13018507489246928,0.24077361811135736
DGCR9,0.13017748144910926,0.2408012917912971
SUB1,-0.13014237649338156,0.24092925749119193
TUSC2,-0.13012453690149278,0.24099430494521706
PHF21A,-0.13008314877126761,0.24114526278651066
REEP5,-0.13006079585924377,0.24122681930382225
CTNNBL1,-0.13004940629468495,0.24126838243567725
CAPN2,-0.13004377232165887,0.2412889439236551
FLI1,-0.13002624063131046,0.24135293451672016
FBXO9,0.13000258492371122,0.24143929632691188
PDCD6,-0.12993289184927967,0.24169385456699646
GRB14,-0.12992295615952495,0.2417301603756346
NFATC2IP,-0.12989690324812314,0.24182537769271895
IL1RAP,0.12986110939309037,0.24195623811899047
VPS13A-AS1,0.12983428014626308,0.24205435646953885
TMEM167A,-0.12983257284090224,0.2420606012562933
NR2F1,0.12982171532424946,0.24210031724485817
MTM1,0.1297521822436195,0.24235477074385353
SCAMP2,0.12967621592695755,0.2426329773431788
CARHSP1,-0.12965253251764844,0.2427197566280734
FRMPD1,0.12963225586060426,0.24279407011634757
BUD31,-0.12962981808017232,0.24280300558335827
CELF1,-0.12959994674164632,0.24291251473753694
MLH3,-0.12959373079506367,0.24293530685210687
ABCA12,-0.12956870867956427,0.2430270707811245
ODF1,0.12954629518760452,0.2431092883698449
STOML3,0.12954207890025404,0.24312475677737114
PRCC,-0.12953799749853376,0.24313973097295624
BCKDHA,-0.12951579620031178,0.24322119613549623
ZFYVE9,-0.12947567906103413,0.2433684491962028
HEATR9,0.12945438730814274,0.24344662718928525
HTR7,0.12943870961925036,0.24350420281176777
JMJD4,-0.12936667687500197,0.24376886056286035
MOB3A,0.12936202775286676,0.2437859488567893
ABCD4,0.1292624744561221,0.24415206470899026
RASSF6,0.12921809066991286,0.2443154119726508
ECHDC2,0.1292066189836967,0.2443576438803351
ORMDL2,-0.12919447741487747,0.2444023473748142
CLDN18,0.12919207587034282,0.24441119018069704
LINC00115,-0.1291729730557124,0.24448153713101597
KCTD1,-0.12916398512417976,0.2445146404068485
MED22,-0.12915272984190057,0.2445560988723681
CSNK2A2,0.12912077526959898,0.2446738288864754
XIRP2,0.12908268575429394,0.24481421282127208
CEACAM19,0.12905867152883527,0.24490274892437552
WDR17,-0.12902390096173136,0.2450309807843715
TAS2R8,-0.12901065423726862,0.24507984610508007
GDF5,0.12898400204517485,0.2451781826576962
ATP5G3,0.12898030153784307,0.24519183828367416
ZNF467,-0.12892979112364086,0.2453782843566457
ADH7,-0.12887602138630616,0.24557686858961408
ZNF322,-0.1287737100305667,0.24595503378241684
HIST1H2BM,0.12875187780132075,0.24603578232685944
TALDO1,-0.12874611295786426,0.24605710718353255
AGTR2,0.12872262638551263,0.2461440000118847
HCN1,0.128714514266542,0.24617401716899748
ZNF596,-0.12869429235299756,0.24624885498619326
DEK,-0.12866490620344936,0.246357635951782
FAM227B,-0.1286091246579773,0.24656421767932218
ARHGAP32,0.12858195162766958,0.24666489358406138
ETV3,0.1285531675276878,0.24677156931468305
PPFIA3,0.128550503830818,0.24678144275014685
MYBPC1,0.12849610050615873,0.2469831571400891
MRPL44,0.128495341405306,0.24698597250418466
LHX3,0.12847223908307484,0.2470716652786003
SIDT1,-0.12846772215617036,0.24708842217262036
KLHL7,0.12846372035806836,0.2471032686945121
DDX60,-0.12839033213441334,0.24737564499250267
GZMH,-0.1283469863217572,0.24753661742822775
SLC35A1,-0.12833311206137882,0.24758815717822522
CGB1,0.1283170895516954,0.2476476863622297
CT55,0.1283079403364911,0.24768168328173143
STKLD1,0.1282970040872966,0.2477223247201906
HIST1H1B,-0.12828579667662926,0.2477639786048903
MED31,-0.12828189058028835,0.24777849728018578
ARMCX1,-0.12820867516943008,0.24805074175797218
C4BPA,-0.12819375612105594,0.2481062419899784
RAB8A,-0.1281134915103178,0.2484049800608643
DPYSL4,-0.12805482804157797,0.24862347664026183
VPS37C,-0.12798899502412597,0.2488688337833541
CDC42SE1,-0.12796558390988327,0.2489561261468677
ZNF280C,-0.12794165281659206,0.24904537905257024
ZNF189,0.1278788176956543,0.24927983209260718
GPR3,-0.12782919038619128,0.2494651105651742
LOC148696,0.12780911490818933,0.24954008712713216
PSMB10,-0.12780230886567745,0.24956550938989108
PTPN4,0.1277404814539948,0.24979653151081654
RPS6KA5,-0.1277359697294374,0.2498133955995068
ASS1,0.127731918550265,0.24982853890995116
UBE2H,-0.1277167024936578,0.24988542216069012
HMGCS1,-0.12767434231126162,0.2500438269632469
RBM24,0.12762609024943286,0.25022434813534356
TRIP10,-0.12757804872608072,0.2504041703545669
FXR1,0.12757672721947994,0.2504091180818146
PEX11A,0.12755382672003956,0.2504948683038519
PAQR7,0.1275277901970186,0.250592385709245
DCBLD1,-0.12750216017671506,0.2506884059963223
ACACB,-0.12743745934013162,0.2509309132720783
LINC00626,0.12742760472890952,0.25096786375073055
ZNF782,-0.127426588952042,0.25097167268121356
TRIM34,-0.12741110530646008,0.25102973770540166
C2orf80,-0.12739097350982426,0.25110524745886736
ABRACL,0.12739015695861633,0.2511083104834293
TFB2M,0.127329541270223,0.2513357618470285
MESP1,-0.12732583511329404,0.25134967322453006
ZNF253,0.1273126017353025,0.2513993501441041
PNKD,-0.12727661105447952,0.25153448994484334
SLC35D3,-0.12722975539483763,0.25171050066850653
PRR12,0.12721641247888715,0.25176063801910165
NUDT11,0.12717941893537582,0.251899680727164
CCDC15,-0.12712433357134634,0.25210682011776225
PIF1,-0.12703835837219812,0.2524303484483272
WDR24,-0.12695652065116744,0.25273857096988517
GTF2E2,0.12695438285295782,0.25274662593130204
EMC8,-0.12690522886533398,0.2529318805469791
CCDC70,0.12689746015446227,0.2529611682424207
IAH1,-0.12689107931569732,0.2529852254556718
SERPINH1,-0.12689087601102975,0.2529859919862133
TSSC1,-0.12688698255786135,0.25300067198882525
RFPL1S,0.12684732040866722,0.25315024862904856
BCAM,-0.12684111114048066,0.25317367092174575
GPR87,-0.12682131106160038,0.2532483696871936
TRABD2A,0.1268166952900191,0.2532657855422276
TOX,-0.12674231101949265,0.25354655912965274
RASSF5,0.12672215639025958,0.25362267213682393
SIPA1L2,-0.12670864476803023,0.25367370688116664
SGPP2,-0.12669450636814483,0.25372711653853813
DLX2,0.12668186601108505,0.2537748736469584
WDR47,-0.1266159112454276,0.25402415995918687
IMMP2L,-0.1265422729228033,0.25430268501978837
OVOL1,-0.12648994418779722,0.25450073670168755
GPR156,0.1264851589084766,0.2545188530869989
MIR943,0.12639611774688153,0.2548561108348393
NLGN4X,0.12625132148845752,0.2554052009945294
GFAP,0.12624556170077125,0.25542705968990725
ANKRD34A,-0.1262415905151869,0.25544213128998944
XKR6,0.12623533029960243,0.2554658915387926
MRPL47,-0.1262128564037127,0.25555120219632943
PSMG4,-0.12617648237558582,0.2556893187699155
HMGN5,-0.1261653875267848,0.2557314573793348
KIAA1551,-0.1261524512594832,0.2557805957378438
GATA6,-0.126136813604955,0.2558400038996283
DNAH6,-0.12609340209958403,0.2560049754962733
CNTN6,0.12603491636353303,0.2562273465524235
MXI1,0.1260292314407812,0.25624896845281864
INO80,-0.12600457855924185,0.25634274702789855
KLHL28,-0.12600418790880122,0.2563442332347819
FAM72A,0.12599953633287675,0.2563619303361516
CSF1R,-0.12595343072931336,0.256537385925497
GTF3C2,-0.12594945490995965,0.2565525197991123
PEX13,0.1259294059754663,0.2566288449197748
HADH,0.1259256500579813,0.25664314519843834
EEF1E1,-0.1259033363241608,0.256728113693709
EIF2S3,0.12588261656956554,0.25680702963275315
TRANK1,-0.12584734429572864,0.25694141018931127
TMEM218,-0.12584158747605012,0.2569633471072617
COG4,-0.1258164260855575,0.2570592419914941
ETFDH,0.1257988320667336,0.25712631064999736
PANK1,0.12579215411354117,0.25715177022567254
ZNF556,0.12578588010470426,0.2571756913349623
SLC22A14,0.12577484319735957,0.257217775773712
RAB40AL,-0.12575458289790853,0.2572950418066329
CA13,-0.12574138282448782,0.25734539099169745
UHMK1,-0.12570255658354496,0.25749352523542385
HSD11B2,0.12566638492868443,0.25763158363001865
SETDB1,0.12561208961741166,0.2578389101774177
WDR7,0.12559942289568093,0.25788729436292057
SHKBP1,-0.12558848328520236,0.2579290863230718
GPR150,0.1255881989193317,0.257930172730992
PFAS,-0.12552670353411977,0.258165186439026
PTCH1,-0.12551679762418388,0.2582030569594549
RHOQ,-0.12547230445403598,0.2583732019815695
RPS16,0.12547221097686365,0.2583735595251435
USP24,-0.12540597926432268,0.25862697575196536
PWWP2A,-0.1253682148244164,0.25877154595696217
SERPINA3,-0.12534018565300317,0.2588788830351641
SPACA3,0.12531548494655873,0.25897349892374333
HOXC8,-0.12529020888351022,0.2590703430486397
RIT2,0.12528980929115635,0.25907187426685263
GRM5,-0.12525239472011998,0.2592152723187692
BICC1,-0.1252424038743591,0.2592535731520226
CPM,0.12521681227420817,0.25935169846929707
CHKA,0.1251873186086162,0.25946481669745486
LCE1B,0.12513342822270646,0.2596715912306493
PRPF31,-0.12509339572241282,0.2598252662583758
FAM19A2,0.12506847118328035,0.259920976703219
LOC729966,-0.12505971027700863,0.25995462434680316
XAGE3,0.1250212489341573,0.26010237621349164
SLTM,-0.125010959612612,0.26014191301147266
OLIG3,0.12499540399233808,0.26020169335297916
GDAP1,-0.12499459566633833,0.2602048000095972
AACS,-0.12495245055198498,0.26036681212706214
TCP10,0.12491404829332194,0.26051449577938296
YIPF2,-0.12489469501573465,0.2605889442721138
SLC25A38,0.12488893284940723,0.2606111130544065
MRPL33,-0.12488505440923349,0.26062603529804423
TTC13,-0.12486921230182697,0.260686993605499
TAF13,0.12482691909164159,0.2608497796214108
KRT16,-0.1248262662000243,0.26085229313340735
CHMP1A,-0.1248243992218652,0.26085948074479937
MANBA,-0.12482123719007886,0.2608716544427352
DACH1,0.12481873124585674,0.2608813025032544
COMMD1,0.12481269817214277,0.26090453125238655
CDPF1,-0.12480093036346136,0.2609498441158556
SLC30A6,-0.12475359953039576,0.2611321491138031
WFDC11,-0.12471972517146357,0.26126267662313446
USP37,-0.12460715009025065,0.26169677830591326
VPS41,-0.12460291516066302,0.26171311819398146
ZFX,-0.12459542948591588,0.2617420023235405
BRDT,0.12457624082585522,0.2618160533173737
ASB3,-0.12456873115627502,0.2618450377649788
CRTAP,0.12455917676688398,0.26188191719288767
C4orf47,-0.124546868103074,0.26192943316299483
ZNF408,-0.12451126029433501,0.26206692531950715
POU3F3,-0.12450270961265343,0.26209994928522173
HOXA3,-0.1244899320440434,0.2621493033556953
PELI2,0.12448280505767789,0.2621768344745051
TAS2R5,0.12447749637090216,0.2621973428853145
ART5,0.12445395797272277,0.2622882890477061
FCAR,-0.12445356577108095,0.2622898045925017
MYBBP1A,-0.12441475336723068,0.2624398127656697
ZNF302,-0.12438360544259493,0.2625602401243584
OR10A4,0.12435244857927025,0.2626807395029797
BCL2L11,-0.12433675052614596,0.2627414660234462
