,PC1,PC2,PC3,PC4,PC5
ELOVL6,-0.014294928390293954,-0.022727127570262264,0.003417059312083461,0.0033385811806783544,-0.006429451721814533
MFSD2A,0.0140484468037735,-0.007367329217960227,0.02784264068262317,0.012621965540270433,-0.00444047049522284
APLN,0.014468117330709608,0.015235814841387904,0.012624725213274892,0.008579167555701895,-0.002067476118919315
ACAT2,-0.015797108199407776,-0.0016643085240275663,-0.006682000626973198,0.006955264780859255,-0.028269132544254498
NFXL1,-0.01533129829684011,-0.015508176638287564,0.0020301705380318144,-0.011367596268974241,0.0001584266509562852
RANBP17,0.01516479368717053,-0.0005948523724051,-0.004916578445065532,-0.004296584019093352,0.0034991103052186058
ALDH1A3,-0.004367502644760194,-0.03943792257997128,0.0015442732098040343,0.0011380512828020847,0.009190083369585626
LRP1B,-0.012796663790805865,0.016355936090581696,0.0217401394431178,0.01085630826158048,-0.0006171474158289725
ACSM1,0.015831110726093757,6.59723389829896e-05,-0.00798280062136696,-0.004146237404926635,-0.002707336901493225
DEFA6,0.014893094332582625,0.005892494824059631,0.0020372624521349625,-0.002303160931242412,0.003875770087998228
LDLR,-0.011091289743747892,-0.010932152644188578,0.010301202637775035,-0.014946234829471614,-0.03614105244277038
HSF4,0.014754664496761357,0.01112545499423521,0.000984708113201352,-0.003795638190781931,0.017250064483985517
POLR1E,-0.016140079497737193,-0.004752409953700618,0.0015329893199204927,0.004403701538891093,-0.006461964607081044
KCTD1,0.015501412938558301,-0.007176833640818033,-0.018706238333163334,-0.014958554680543787,-0.017664480854516256
EPOR,0.015518584070018417,-0.012755687086704732,-0.012253424193482534,-0.004469104494467187,0.015085569348888675
TMEM254-AS1,0.014650183646430044,-0.001569713292563253,-0.009192588722256215,-0.008336025192286323,0.01201600701775369
SCARNA13,-0.015183747762495477,-0.007443390415311273,-0.005339541037364128,-0.0005229427958843096,-0.009560423657332444
TSN,0.014888089797283047,0.0053854708975573365,0.006967037837500845,0.02314169121957853,0.02670885679880793
SV2A,0.01354571505741864,-0.003221314739044179,0.0025405019283564374,-0.001629089439909254,0.027996748898803433
ERAP2,-0.007175901495694919,-0.01724420911050781,0.03475972040316584,-0.007405245590607559,-0.02208104257438673
HAUS8,-0.01562523405535774,-0.015720100088257798,-0.0037362066506279475,-0.0017857772120522817,0.005137599233480048
XYLT1,-0.012271252000357717,0.0021378989939850085,-0.0023303331840109605,-0.0074970523858872646,0.00723649022191845
LRIG1,-0.010676255830423882,0.0009160536601111608,0.019191924803550968,-0.040977113175002425,0.006552406349378695
UTS2,-0.015774765000463396,0.006426966467664188,0.0038534256733399274,0.003111296888791274,0.006086277971357299
CD2,0.01424885872257811,-0.0032098729194675085,0.009246903128523528,-0.0036572080262856836,-0.006779106230263296
CA5BP1,0.01410938431459266,0.0022408119294371337,0.0026821958399789064,-0.005250535007405928,-0.009113830306355234
EGLN1,0.016018930152259688,0.002767133877241569,0.010532917862795407,0.008615999014531672,-0.0010276556246551062
FOXP1,0.016392326657765844,0.0032263439476799254,-0.00329156092971842,-0.0028148863619029373,-0.00763602654195544
PDXP,-0.015462548544098084,0.01624181678700923,-0.006079668292212972,0.0008594186900477538,-0.0030043665784213235
IL7,-0.014775768625443591,-0.0038827254520104946,0.004992856770398139,0.0025136746924122153,-0.008747766689892323
C2CD4B,-0.004555596762147723,-0.03599357827092322,0.036353950495727046,0.019978964397094436,0.0258275199065544
KCNIP4,-0.014887507066628019,-0.003388055187088108,-0.026829819810258733,-0.008984913630341184,-0.004265237663701551
ABHD11,0.015530068032060168,-0.010441565851805222,-0.009143738574346033,-0.013240965781370281,-0.009878971773750949
GAST,0.015480564091814359,-0.0035326480412744966,0.011989520631710235,0.003931627008284125,-0.0027021063677156276
DSCAML1,0.013225680919747336,-0.0003278790840606832,-0.013501550364569282,-0.003749937912521766,0.0005226702994635484
FST,0.009326351538206122,-0.017184636090758813,-0.011898189458107195,-0.010929058338813963,-0.013883532088669163
FAM110A,-0.015242897545614722,0.007910470442172267,0.019826585125053472,-0.006001753569111634,0.022106159081232212
TAS2R1,0.015374227081467705,0.0005434532561225139,-0.0018019220311831223,0.0020871673021968613,0.006828181744795563
CRYBB3,0.011863990876652105,0.0188471913984428,-0.029579985108715647,-0.023474733583507823,-0.027889784965383996
ALDH3B1,0.005072288170139471,0.04815281829959799,-0.008385169264317186,-0.014528824227106208,0.0028580556725148597
ZMYM6,-0.015041655914335627,-0.005705120214444571,-0.0010265600664517635,0.02103833677578949,-0.010793368807976041
WDR45,0.015389232498422138,-0.00020450962983527995,-0.0066463567524225045,-0.011554464266579034,-0.03649353345136393
C2CD3,0.01588223228907038,0.002012980948985072,0.004626934520398973,-0.0007182930627316279,-0.005759040325594162
ITK,-0.015515757752801736,0.010730509773347888,0.012036429469963307,0.002899235592708997,0.01482491684386917
FOLH1,-0.004324597809300057,0.047220159382806694,-0.00613952321246464,-0.004455646487510993,0.013234633106628393
FJX1,-0.015024896656921246,-0.015069110904035966,0.007572821657901678,0.004953711507958043,0.004538633098127731
SLC17A9,0.013811037439779662,0.003707133170056381,-0.01472395016293905,-0.020340938278471037,-0.00019871120674394858
BCL2L14,0.013929969019353448,0.007835810915000992,-0.008535944804798188,0.0026877575062601586,0.020275699541959846
CHN2,-0.015973045600244956,0.007322580064768995,-0.003871288916701634,0.0008112937104849532,0.011270433411626143
TMEM98,0.011639165247186523,0.0237706533410669,-0.01256675653472004,0.03151876440459351,-0.019407220586531247
UTY,-0.007297776884592282,-0.014365296121252783,-0.05723648806365234,-0.032607226383730904,-0.039492265775621566
PSMG1,-0.014264310544493146,0.0021310350175771597,-0.006074220695749993,0.0294696238071405,-0.010277680978568576
ATG9B,0.016118403536674587,0.0009162496384522785,-0.0011172006417668851,-0.0047495881525642485,-0.000532234915435429
SMC4,0.009784068651532508,-0.013026867501729959,0.010907178818190949,-0.0077867770242243395,-0.05498068592239058
NSUN5,0.016174393122259136,-0.006548085135223655,-0.003455679452103179,-0.006552749129541926,-0.006580442440403485
HSD17B2,-0.009673419497415386,-0.033364253932342616,0.009904195759793065,0.023446480107337814,0.014586353795111463
NMT2,-0.015933508411027517,-4.3464213302676455e-05,0.004745906749412489,0.001072098963782625,-0.002929902947485372
CDIP1,0.01597323659763796,0.0037488610025553193,-0.007758068910005743,-0.012478415569715427,-0.008617502204133048
ZDHHC15,-0.014774751861544195,-0.015333507773298671,-0.005285462334409366,0.002972470865355449,-0.016224577304628538
GABRD,0.016032073043688692,0.002075517639546493,-0.005227794538398816,-0.0019592196098064158,-3.838016045148615e-05
DLGAP1,0.014040642543253018,0.0020215264685716264,0.00014287948738698298,0.002388484509311291,0.000985320003611015
PRPF3,-0.015482235663213417,-0.007835207675532033,0.0002698323347113856,0.013261266954403673,-0.015445201482159596
REPS1,0.015959446618982128,-0.004555181677034652,-0.0028435744932030996,0.0077466189541826914,-0.0038496291224703804
AVEN,-0.015755279937025312,0.008440982048075396,0.018627086360731546,0.0040230521796227004,-0.0020827784892815653
CENPO,0.01429054827025331,-0.001695793622071355,-0.007296938427521209,-0.00017955956280080597,0.02081030368985236
ZNF682,-0.014116446157273371,-0.01779973330471916,-0.022397557564062063,-0.01185325447382772,-0.018839775365513768
TFAP4,0.015240846680389167,-0.0020224730576726287,0.004474998607893017,0.006071752905767746,0.022525109195788456
PTPN13,-0.013581816110096198,-0.011254334560476508,-0.009342945634747508,0.023530500092961298,-0.00843754970413205
RHAG,0.015433137194286928,0.004943444268696501,-0.007196057739371241,-0.0020435428174191846,0.0021705097177817318
FGL1,0.014505340020538835,-0.005698647254999974,0.0016481952317197882,-0.005835393746017168,-0.011145255328702048
RTF1,0.015001037541259723,0.003962805692129532,0.011504164345041635,-0.002421721210221465,-0.020116177258715395
SERPINA12,0.016072637558721636,0.0037266938850854373,-0.00038216670860103335,0.0037547721954958313,-0.0005733374475676325
PDP1,0.01569703454817074,-0.0006625044195138433,0.019450152357951368,0.0035800050655659934,0.015631134781653493
CAPRIN1,0.016142936242386288,-0.002954226646437269,-0.0020454186181058133,0.004659019164759738,-0.00984745433804043
ARID5A,0.01389616713986793,-0.0010110932386455513,0.017147994285972037,0.0048485340492931215,0.01858933068319943
E4F1,-0.015932744167781537,-0.0033301067427700184,0.005733160940984251,-0.014983327402721132,0.004228128736056063
AMER3,0.01526786743020023,0.00265452219456048,-0.0039036628439763836,-0.0003988794870186904,0.013042310064069184
BUB1,0.015305550316490921,-0.002981861978351726,0.012655353005991249,0.010743182526433472,-0.003491545097707191
SLC19A2,0.01617192806511915,0.004912225805765044,-0.00171243397838567,0.0027057328193981116,0.0016069638599242688
HHEX,-0.015764543626180523,-0.0007064170009405985,0.01813774232406169,0.009462619548891632,0.002666283850331905
PYGO1,-0.015094978063220696,-0.01739868718776398,0.003898700516193139,0.005631494941047893,0.011327024359530171
SEMA5B,0.015065360143691791,-0.013933094222915617,0.0009739109286595678,-0.0038168932102315978,0.01170228002211441
C1QTNF9B-AS1,0.013829598846116035,-0.0024663074617867174,-0.010253093250705616,-0.0071404272788277755,0.012232958889956586
CSPP1,-0.015428434527317663,0.01489663472020375,0.004492888042021784,-0.0013336628284470952,0.004783419394398902
ABCA6,-0.013651537652291972,0.012032011420019195,-0.003964191265695718,-0.0010720381507038023,0.02513963908689498
TSEN54,0.016320551403602314,-0.0007220757407608655,-0.004184187984221107,-0.0009902448624408465,-0.004827452221920533
NKX2-1,0.015681349369075996,0.004625612320743221,-0.0013989159654934215,-0.008279494632748715,-0.002248432732484792
FUT9,0.00021695417501210601,-0.006449644335779032,-0.013939208321936701,0.06802621873162548,-0.006619489097909576
FGG,-0.003498490281913217,0.016006588894690706,0.04643567603107156,0.009804373445579441,0.014053176812966018
KMT2C,0.015583833980175786,-0.006443872311644619,0.0037847271282369366,-0.012066708542786537,-0.0200270422148329
KIFC3,0.014798516048057915,-0.0026662047737572377,-0.006104913773319142,0.008988513466042656,0.011501309807818603
CACNB4,0.013366022872342375,0.013010651701454611,-0.0016057171850985747,0.0031732572155934633,0.030971848275768356
ZNF319,-0.01617474374700979,-0.007456477202540718,0.003522881630644665,0.002763832325856165,-0.002964107669398461
PROK2,-0.01287068592624272,-0.011334687110591402,0.037074938605640775,0.023308926279968965,0.012274641658698373
YIPF3,-0.016115612611305008,-0.0019907120386450164,-0.0023765900800615334,0.012467766592933686,-0.010903939563107359
NPFF,0.014461232811718249,0.005857795802227634,0.009331605408946883,0.0006004801158213044,0.007322884891465543
WDR93,0.01541950557139556,0.0012776568894618465,-0.009692923602935713,-0.005053450058363989,-0.005301552690992282
SLC6A19,0.012571457289052571,0.021517555486363187,0.012094906078752351,0.0014340766929916448,0.02308513471807543
OVOL2,-0.015795500000054072,-0.011289991434948587,-0.005270928279154789,-0.0036496345636462136,0.00990693301305184
LYPD1,-0.012146032347000192,-0.00423461993223379,0.050889922982912034,0.018149931041923726,-0.011680778434743553
DHRS11,-0.015108565913808086,0.0005559614519961213,-0.014042376605466093,0.006490498962306536,-0.0023335885946680146
TGIF2LY,0.014911883771300859,0.005840022734834772,-0.002006251090809207,-0.003078073864480312,-0.007892020184636748
KIF14,-0.014750964030467956,0.0002829816953362242,0.004992681474623299,0.0035341515984368566,0.010637554163921816
DGKH,0.014503488746290441,-0.007624803660060634,0.004081610205583505,0.0059851946677157665,-0.021668755986502905
ABHD2,0.016028693618667062,-0.009446087272537962,-0.012148726530724099,-0.009514670699645887,-0.0006835829596490544
OR52A1,0.01604569990556076,0.00036981463313203665,-0.006281020202640715,0.002852827867317779,0.013108078783581001
DNAJB13,0.014039284352807992,0.000613926704665323,0.00014779406465482094,-0.00026273191400415235,0.0037876225238740063
IL6R,0.005218723682605865,0.0366532986573036,0.007877386537016423,0.018398367435264934,-0.02335753065943189
MTNR1A,-0.012573086535747742,0.027358622904016694,0.009262028603088402,0.001658027319238606,-0.015782304825879976
GOLGA6A,0.013436151782642883,0.006815210773760264,0.007233522299741648,0.0022910287759919453,0.005108903062436134
VAT1L,0.0052159613969790025,-0.01976648080626089,-0.05005822936220836,0.021729917540092132,0.00545999364520658
TEX30,-0.015100827215139383,0.00579039369712472,0.003418019708556308,0.012032918303786996,-0.004715118227788464
RPP25,0.015134211813563631,-0.01392221175722064,-0.012081304564601202,-0.002043002282062796,0.00786085076398204
HSF2,-0.015433980392940737,-0.005453741041620719,-0.006277246296005482,0.01921833249272936,-0.021887847372393517
PANX2,0.013169572905496448,0.023936873557814077,0.016000311795567067,0.0023506549392100277,-0.007440035032871987
MCF2L2,-0.014843970626551694,0.0016685083901719266,0.007972105034260128,0.003087317091821202,-0.0055043905424843635
TCEA2,-0.014117443576439754,-0.0016352389310418636,0.002235003488525452,-0.004372155646723308,-0.020651040181713588
PRDM16,-0.011825447667106755,-0.019031510284103482,-0.029979496018961434,0.0034651874672664766,-0.014230350682030593
RYR3,-0.01005767081883555,0.003518038477576544,0.018918734679534564,-0.02046708624754459,-0.001738682601390649
ERICH6,0.015340046910020918,0.0020078928712008942,0.0007769509272325533,0.006975018218174104,0.009680576571461683
ZNF283,-0.016227477238699918,0.0008754707929140794,-7.974078137452557e-05,0.0027251140305246473,-0.00026042936037868437
MYOT,-0.008774044545815924,0.03293084864911743,-0.014064364486758173,0.001025915573473189,0.00354774015077632
STOX2,-0.01461370197538375,-0.012981085967852371,-0.013111270019557596,-0.014426980753742016,0.01768018760476599
CLTCL1,0.01556608612784422,-0.00037957988628873897,0.006909694942403042,-0.000632191689235841,0.011501538292290543
NCKAP5,-0.01035172630129662,0.015493615415372343,-0.02990502845752212,0.05570606067656695,-0.022792282613831906
SCARA5,0.012868775491395552,-0.0004877340835912694,0.0006510092395735214,0.004495346730812428,0.023560816375338148
FAM83D,-0.0021370004032725052,0.04625910840819638,-0.008737239538446802,-0.02150963870826033,-0.014329994273548537
PLA2G4A,-0.0039677828872470835,-0.02469777265204345,0.03999621372680281,-0.01967280412868761,0.00686201723230967
DIRAS3,-0.008591489878011734,0.011952088475182846,-0.03424114590961044,0.04667917338211623,-0.0333222576574766
PLA2G12A,0.01603937943282289,0.00013786588695197962,-0.0003089651823625838,-0.004292422076387863,0.000819637820740811
GPN2,-0.015679594748224404,-0.010231152631630668,0.0019013462746856993,0.011547380186657168,-0.012705538917932892
BEX1,-0.014715428832760983,0.012395328338327972,0.007159366562547945,-0.015855352400575548,0.009034752244569937
AIM1,-0.003877396006555343,-0.009317686375889216,0.044085995961007665,-0.06746298529310324,0.0008339422439197587
SETD9,-0.013984865003968328,-0.0030142029520784062,0.008019616191041499,-0.006011371213141885,-0.016230883010224666
ULK3,0.01591943255942269,0.009284979263415951,-0.0011930702946872076,-0.012475968732547109,0.008059572253045617
RBM20,-0.007582920315900675,0.01960421154092292,-0.04416756927818341,0.01758654962605442,-0.03194729565739452
MOGAT1,-0.006175516649721736,0.0354328469241653,-0.04089064582586272,-0.027634514704822484,0.0035493815650439833
RABGEF1,-0.015480440855103686,-0.00399820220175116,0.008351707647550388,0.015620752820833998,0.021883394577364258
