,OLIG2,SOX10,MBP,MOG,PLP1,PDGFRA,SOX2,EGFR,NES,CDX2,SPI1,KLF4,IRF8,OLIG1,GFAP,MKI67
MGH104negP2-A04,0.0,0.0,0.0,0.0,0.0,0.0,0.8720327243313838,1.7293059926889052,1.1687137755329022,0.0,0.0,0.0,0.0,1.4913469634338699,1.6751174962519595,0.0
MGH104negP2-A05,0.0,0.0,0.0,0.11364286841526933,0.0,1.1727353069989725,0.7928862953971471,2.010423709830364,1.3540360364637272,0.0,0.0,0.0,0.0,1.4078829178015269,1.9796066256759954,0.0
MGH104negP2-A07,0.0,0.0,0.0,0.49394531631389565,0.0,1.3929280670297777,0.9230771209816513,2.0726443252665994,1.397936392468993,0.0,0.0,0.0,0.0,1.6010039328383336,1.6022549320772173,0.0
MGH104negP2-A09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.454003007364969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH104negP2-A11,0.0,0.0,0.0,0.0,0.0,1.5189226711674013,0.727072492945676,2.0159333194204865,1.3789810978664991,0.0,0.0,1.4947564802720947,0.0,1.4738088902783357,1.6589732562789627,1.3085116291095016
MGH104negP2-A12,1.1779235769800929,0.0,0.0,0.23541743492300368,0.0,0.0,1.366020591361722,1.6634597927921726,1.3768875108424687,0.0,0.0,0.0,0.0,1.4793246115605179,0.0,1.2727632761218328
MGH104negP2-B01,0.0,0.0,0.0,0.0,0.0,1.0775059051821372,1.2499179608575899,1.8272309942057907,1.4086708129645824,0.0,0.0,0.0,0.0,1.710505257520269,0.0,0.0
MGH104negP2-B02,0.5877401099234606,0.0,0.0,0.5365943877979181,0.0,0.0,1.0460525860055312,1.799651311355128,1.1344170971423313,0.0,0.0,0.0,0.0,1.563647196411044,0.0,1.2698926735408849
MGH104negP2-B03,0.15474301385297143,0.0,0.0,0.5845056764299428,0.0,0.0,1.3927521394001918,1.4555249797328011,1.4522273286266922,0.0,0.0,0.0,0.0,0.8743244769352565,0.0,0.0
MGH104negP2-B05,1.118995204292122,0.0,0.0,0.0,1.6441257433461283,0.620132548266545,1.4143229881831985,1.7162536971811468,1.2903693456622427,0.0,0.0,0.0,0.0,1.5652729225103081,1.6967070938701392,0.0
MGH104negP2-B06,0.6478881950861128,0.0,0.0,0.44326023597880526,0.0,1.2372116688381622,0.7283997759932334,1.3984535489675858,1.119220847160462,0.0,0.0,0.0,0.0,1.491317106305657,0.9498969899436353,0.0
MGH104negP2-B08,1.2140492994449852,0.0,0.0,0.0,1.6114486262624328,1.4356973000192472,1.1974021997451934,2.0964053524389508,1.331412335062818,0.0,0.0,0.0,0.0,1.7225703487848392,2.1440462479388795,0.0
MGH104negP2-B10,0.38801140745962864,0.0,0.0,0.3305746801405361,0.0,0.0,1.5249744541735373,1.6595481880102914,1.2411801178102824,0.0,0.0,0.6913399216747793,0.0,1.4089191281956723,0.0,0.0
MGH104negP2-B11,1.2397362966812024,0.0,0.0,0.40735649048691835,0.0,1.4881919538176607,1.1304133914178003,1.7945939616773985,1.0255704133795716,0.0,0.0,0.0,0.0,1.4560417389650557,0.4476442947860181,1.136880642384593
MGH104negP2-C01,0.0,0.0,0.0,0.27470757319471606,0.0,0.0,1.1231440546204696,1.3989696894126926,0.0,0.0,0.0,0.0,0.0,0.0,1.678375757197927,0.0
MGH104negP2-C03,1.1057466873514776,0.0,0.0,0.0,0.0,1.2637838589556796,1.286636004555954,1.958420198286775,1.5203838039251965,0.0,0.0,0.0,0.0,1.8667101506321253,0.0,0.0
MGH104negP2-C04,1.1385831715039079,0.0,0.0,0.48307748232759223,0.0,1.2392025732973688,1.3424544018408697,1.1806243954305686,1.4013650156286233,0.0,0.0,0.0,0.0,1.2574000134430596,1.272967228257105,0.4147524993756757
MGH104negP2-C06,0.0,0.0,0.0,0.8960706707848367,0.0,0.0,1.4152128093869962,1.027957810751246,0.0,0.0,0.0,0.0,0.0,1.0578242344475617,0.0,0.0
MGH104negP2-C09,1.1424854745945634,0.0,0.0,0.0,0.0,0.0,1.5794936854767094,1.8587467198422156,1.7286567897235314,0.0,0.0,0.0,0.0,0.0,1.8986055384293425,0.0
MGH104negP2-C11,1.1462364950985626,0.0,0.0,0.46116718824197883,0.0,1.5827633800136418,0.31939175164845185,1.532845626430976,1.3089310868716884,0.0,0.0,0.0,0.0,1.367330681542675,1.9168074368163872,1.531534853443378
MGH104negP2-D01,1.4739370757615973,0.0,0.0,0.3794828465844475,0.0,1.060939530994005,1.1874102647121796,2.019939737582452,1.022108981777161,0.0,0.0,0.0,0.0,1.6187277614079154,2.111295454825023,0.0
MGH104negP2-D02,1.223692482161619,0.0,1.2152925102330017,0.7166382856600999,0.0,0.0,1.0318019608545943,1.447999350431056,1.2260154724934116,0.0,0.0,0.0,0.0,1.3904099603848759,1.6101940490164532,0.5713284386289392
MGH104negP2-D03,1.5900320183216,0.0,0.0,0.0,1.1476832297033377,1.3616564427777575,0.0,2.003246855681481,0.5817144985030472,0.0,0.0,0.0,0.0,1.7306186714955256,0.8779624420178678,0.0
MGH104negP2-D04,0.0,0.0,0.0,0.39152206150899976,0.0,0.0,1.590601256020493,1.8380001643554262,1.2659505878061568,0.0,0.0,0.0,0.0,0.5149509572587071,0.9623222929962424,0.0
MGH104negP2-D07,1.1284472438604205,0.0,0.0,0.61149228122618,0.0,1.6163801531254454,1.42499863544682,2.045226788933988,1.0867365378512284,0.0,0.0,0.0,0.0,1.8024939053203064,2.0181938555644474,0.0
MGH104negP2-D08,1.903768376528751,0.0,0.0,0.48653667254609073,0.0,1.786805136464122,0.0,1.9839908982885535,1.3067068165908462,0.0,0.0,0.0,0.0,1.7295116571726836,0.0,0.0
MGH104negP2-D10,0.0,0.0,0.0,0.0,1.6719440679999606,0.0,1.5217834307199163,1.9066863751248995,1.5296314980773893,0.0,0.0,0.0,0.0,1.4080074806397738,1.5990482268591184,0.0
MGH104negP2-D12,1.2354392172662472,0.0,0.0,0.4933795585133957,0.0,0.0,1.5352715513263924,1.7900765579579638,1.321574416745874,0.0,0.0,0.0,0.0,1.4788853329890208,0.38447565803912465,1.1265791054826413
MGH104negP2-E01,1.2738493537972775,0.0,0.0,0.491109669918884,0.0,0.0,1.4964874356461493,2.006563068356686,1.1116895315405007,0.0,0.0,0.0,0.0,1.5067627745175118,2.139369396081247,0.0
MGH104negP2-E02,0.0,0.0,0.0,0.0,0.0,1.7628693389558598,1.7201422875001144,1.0931566653477238,0.0,0.0,0.0,0.0,0.0,1.5780276726675468,2.0133619322375136,0.0
MGH104negP2-E03,0.999120949186298,0.0,0.0,0.014253231348959863,0.0,1.4043287146928298,0.6909775334449966,2.024616739230554,1.5531628171734972,0.0,0.0,0.0,0.0,1.6312541410689148,1.9656413396002603,0.0
MGH104negP2-E05,1.3721754889130058,0.0,1.3885390357585397,0.5845056764299428,0.0,0.0,1.695244136035129,1.2385914177572501,1.5404156214981242,0.0,0.0,0.0,0.0,1.6304845341786558,0.7942950904956656,0.0
MGH104negP2-E06,0.5213915645061702,0.0,1.1905680926525855,0.2071792072822388,0.0,0.7917556301384225,1.5437758119832454,1.7023413292465472,1.3959879443837104,0.0,0.0,0.1613068584306047,0.0,0.0,0.8857993953004007,0.0
MGH104negP2-E07,0.0,0.0,0.0,0.9708388225469221,0.0,0.0,1.0878567784093374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9780383745849195,0.0
MGH104negP2-E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3065860822224884,0.0,0.0,0.0,1.2800821335215213,0.0,0.0,1.9873889437031906,0.0
MGH104negP2-E12,0.0,0.0,0.0,0.0,0.0,0.0,1.3466660589491166,1.6799210903070914,1.3623476383021875,0.0,0.0,0.0,0.0,0.5900361102060153,1.481478297635289,0.0
MGH104negP2-F01,0.0,0.0,0.0,0.0,0.0,0.24295170604599137,0.0,1.5197473127671868,1.4867360529583933,0.0,0.0,0.6773448569113601,0.0,0.0,1.843011679927643,0.0
MGH104negP2-F03,0.0,0.0,0.0,0.5106068767464628,0.0,1.1979283287707931,1.1433229050878415,1.847969883044459,0.0,0.0,0.0,0.0,0.0,0.8042923768139483,2.164327800887664,0.608427521602519
MGH104negP2-F04,1.2763453019159563,0.0,0.0,0.5718057917983927,0.0,1.3848023924175594,0.9539644717601548,1.9785486189505719,1.4414491719461986,0.0,0.0,0.0,0.0,1.6692995613082844,0.0,0.6319487080069556
MGH104negP2-F05,1.2939911459879354,0.0,0.0,0.0,0.0,0.0,1.2423149942440936,1.8626093423890024,1.419934049525658,0.0,0.0,0.0,0.0,1.5743316763186332,1.6808974691944933,0.0
MGH104negP2-F06,0.0,0.0,0.0,0.44451691240290564,0.0,1.7402120868278577,1.1296502223387273,1.8173536046924896,1.06800912442339,0.0,0.0,0.0,0.0,1.8381533105949963,2.2152582608424556,0.0
MGH104negP2-F07,0.0,0.0,0.0,1.227765719356396,0.0,0.0,1.6638541001014497,1.8482823824752979,1.732784457645648,0.0,0.0,0.0,0.0,1.0545421867953144,0.0,0.0
MGH104negP2-F08,0.0,0.0,0.0,0.7449557939128122,0.0,0.0,1.3201400691624954,2.033442912940856,0.0,0.0,0.0,0.0,0.0,0.0,1.799672950111874,0.0
MGH104negP2-F09,1.190118970128165,0.0,0.0,0.5422315859843704,0.0,1.5571414481197605,1.44416892336907,1.995559795425536,0.9450296518596444,0.0,0.0,0.0,0.0,1.6850389329968851,1.5927863932773259,1.451422426220871
MGH104negP2-F10,1.1678451742974523,0.0,0.0,0.20917504990210298,0.0,1.3850742844048087,0.4731363129283252,1.7672948043516166,1.639215757547288,0.0,0.0,0.0,0.0,1.4075088720671223,1.93947236692886,1.150045631851285
MGH104negP2-F11,0.0,0.0,0.0,0.32978398113529706,0.0,0.09436289498822101,1.2964428278277027,1.787374706576434,0.0,0.0,0.0,0.0,0.0,0.5324505306453532,2.2993341443653432,0.0
MGH104negP2-F12,0.0,0.0,0.0,0.0,0.0,0.0,0.8389025595711479,1.6898365131026805,1.2261750122972053,0.0,0.0,0.0,0.0,0.0,1.9110595113089577,0.0
MGH104negP2-G01,0.0,0.0,0.0,0.49054047613648677,1.315031553137765,0.0,0.6414199133253323,0.7620854642111795,1.4694107904713776,0.0,0.0,0.0,0.0,1.1154772729682423,0.0,0.0
MGH104negP2-G02,1.2790194298274495,0.0,0.0,0.36714460133726606,0.0,1.2425414449827674,1.1126118775937694,1.949570745077259,1.3590236284223454,0.0,0.0,0.0,0.0,1.2962549888268968,2.1304939967877132,0.0
MGH104negP2-G03,0.4623777568363685,0.0,0.3250138441166978,0.5427406242170117,0.0,1.3745418802206242,1.1659061860719084,1.9131106712957189,1.5533241920494978,0.0,0.0,1.3551523500751108,0.0,0.9704880275998975,2.0557543577883126,0.0
MGH104negP2-G05,1.211044409023843,0.0,0.0,0.0,1.501091982668066,1.3556077028624056,0.0,1.9193307264004493,1.360268719494517,0.0,0.0,0.0,0.0,0.7799763344096787,1.0617474497026838,0.5213915645061702
MGH104negP2-G06,0.0,0.0,0.0,0.0,0.0,1.2232095927618054,0.4356504901275243,2.0486674249436625,1.2252164875506497,0.0,0.0,0.0,0.0,1.1842194625362221,2.0037325646089394,1.7556165236726293
MGH104negP2-G11,1.0755766803164049,0.0,0.0,0.31125156197978865,0.0,1.599350210383978,1.397979527739653,1.9802907353714376,0.7121829362657027,0.0,0.0,0.0,0.0,1.5089111534887847,1.6799863224120897,0.0
MGH104negP2-G12,1.071944996598543,0.0,0.0,0.6844005132090389,0.0,1.5115906691043037,1.3929280670297777,1.6345476069058644,0.7223929617846591,0.0,0.0,0.0,0.0,1.250652837612731,2.094142197786558,0.0
MGH104negP2-H01,0.0,0.0,0.0,0.32180879626470216,0.3491910145384416,1.1350616108728437,0.5345271447879549,1.524245843195123,1.0871103776423807,0.0,0.0,0.0,0.0,1.5948737403756932,1.2324873287224865,0.0
MGH104negP2-H02,0.8822371571179836,0.6840320907071972,0.0,0.986441279265018,0.0,1.0920544852214422,1.191553839393759,1.7198838884170338,1.2584023192074256,0.0,0.0,0.0,0.0,1.34493660901629,2.071390299397428,0.0
MGH104negP2-H03,0.0,0.0,0.0,0.0,0.0,0.35147059725302393,1.1633672445553396,0.9834095800989032,1.548598560011674,0.0,0.0,0.0,0.0,1.0961988556029958,0.0,0.31452315836970013
MGH104negP2-H04,0.0,0.0,0.0,0.2868904715111107,0.0,1.4822849855917826,0.0,1.8772811156781795,0.34228983205538216,0.0,0.0,0.0,0.0,1.5788341072848846,2.200346159648512,0.0
MGH104negP2-H05,0.0,0.0,0.0,0.21413256168828884,0.0,0.0,1.5057517625165526,1.8237731990761823,0.0,0.0,0.0,0.0,0.0,1.0990928312469965,1.8602942359667598,0.0
MGH104negP2-H06,1.2159534535341234,0.0,0.0,0.5324505306453532,0.0,1.288508797776416,0.733011738060551,1.9162196403088723,1.4440967731462249,0.0,0.0,0.0,0.0,1.5852856864870934,0.0,0.0
MGH104negP2-H11,1.1010079173250404,0.0,0.0,0.0,0.7506420750395442,0.7846148285131594,1.4851796576903389,1.8339435636227532,0.6534692440621103,0.0,0.0,1.2385914177572501,0.0,0.7996030764240954,2.145724973536022,0.3021458595283436
MGH104negP2-H12,0.18263717196893348,0.0,0.0,0.0,0.0,1.2973801564857415,0.0,1.6053615255904254,1.3282462262117551,0.0,0.0,0.0,0.0,1.3344332916484476,0.0,0.0
MGH104negP4-A02,0.0,0.0,0.0,0.4665906551388737,1.2819324230675069,0.606666591566299,1.5034898654823645,1.7566702393131493,1.1746320717091994,0.0,0.0,0.0,0.0,1.5199331305642818,1.6168167677861902,1.0436478934155822
MGH104negP4-A03,0.6818147662452073,0.0,0.0,0.4259665060608178,0.0,0.0,1.6661352510395575,1.8295137647586128,1.4624299253034863,0.0,0.0,0.0,0.0,1.484382398707565,2.244316043568905,0.0
MGH104negP4-A04,0.0,0.0,0.0,1.0267662033261236,0.0,0.0,0.0,1.5983862262318895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH104negP4-A05,1.3715567855512425,0.0,0.0,0.26850790326684254,0.0,1.7102683465940454,0.7906217212874489,2.153164975652966,1.5120298089417277,0.0,0.0,0.0,0.0,1.7658334710823385,1.887937660960961,0.0
MGH104negP4-A06,0.0,0.0,0.0,0.27294371679609664,0.0,0.0,1.553531510518151,1.7964143575611788,1.1006496988654666,0.0,0.0,0.0,0.0,1.4581664883867596,2.1918953618453747,1.002980330703911
MGH104negP4-A07,0.7333391859645644,0.0,0.0,0.4641878566334196,0.0,0.0,1.1138758002198774,1.7917895230447671,1.2838362530606404,0.0,0.0,0.0,0.0,1.1094883114258098,1.9222101313845044,0.0
MGH104negP4-A08,0.6739611386202702,0.0,1.0606697885912615,0.6273448163812408,0.0,0.0,1.7974823682141738,1.5980070670707167,1.380367742291595,0.0,0.0,0.0,0.0,0.0,1.9409074464367841,0.0
MGH104negP4-A09,0.0,0.0,0.0,0.3830542610559101,0.0,0.0,0.9202624925019176,1.8563286683367053,0.0,0.0,0.0,0.0,0.0,0.0,1.7139380193052731,0.0
MGH104negP4-A10,0.6119283637339423,0.0,0.0,0.22777507849665704,0.0,1.5975322215340892,1.2317055972843234,1.898795550301737,1.2732389397421917,0.0,0.0,0.8051141170488528,0.0,1.7057955300905543,2.1379825609406735,0.0
MGH104negP4-A11,0.0,0.0,0.0,0.3266088538055829,0.0,0.0,1.6667468828749084,1.928337097470065,1.514919085881382,0.0,0.0,0.0,0.0,1.0916862625084836,1.7074498415804267,0.0
MGH104negP4-A12,0.6609291229904126,0.0,0.0,0.37080530430448533,0.0,0.0,1.702130128782159,1.987798476497152,1.4509312267201295,0.0,0.0,0.0,0.0,1.9786679813857897,2.112376129328133,0.0
MGH104negP4-B01,0.0,0.0,0.0,0.552305765750496,0.0,0.0,0.0,1.7006693442056167,0.910651655492153,0.0,0.0,1.438441931780838,0.0,0.873867242759554,2.079273792684913,0.0
MGH104negP4-B02,0.0,0.0,0.0,0.5334900137552756,0.0,0.0,1.8516088310034353,1.9677661797881887,1.2879289032814076,0.0,0.0,0.0,0.0,0.0,2.5149106087388096,0.0
MGH104negP4-B03,0.9385635544399918,0.0,0.0,0.8026437148896878,0.0,0.0,1.5677553028438134,1.6504449887375845,0.7525199167538185,0.0,0.3399683481985248,0.0,0.0,0.0,1.7625382076017417,0.0
MGH104negP4-B05,0.0,0.0,0.0,0.0,0.0,1.6625840981632425,0.7711308635798981,2.0536841240805206,1.147476960748427,0.0,0.0,0.0,0.0,1.4660274312219062,1.9154955469402963,1.0130661352978982
MGH104negP4-B06,0.0,0.0,0.0,0.0,0.0,1.0111973912372072,0.48653667254609073,1.8760779906502947,1.5216253921456258,0.0,0.0,0.0,0.0,1.3376375166658618,1.7083290538331835,1.24807265194436
MGH104negP4-B07,0.7111479363513223,0.0,0.36271607673400336,0.2851674006320364,0.0,1.510930457867961,1.1169572357515423,1.5530244071640498,1.6124116560046076,0.0,0.0,0.0,0.0,0.0,2.1766660312825548,0.0
MGH104negP4-B08,0.0,0.0,0.0,0.5977548584439851,1.669518908386485,0.0,1.365874631093339,2.083432393699296,1.3471879784978744,0.0,0.0,0.0,0.0,1.6465627610555198,1.5334732406036782,0.0
MGH104negP4-B10,1.2011527683862229,0.0,0.0,0.3484288575679731,0.0,0.0,0.0,1.854267464472791,1.3607651539925079,0.0,0.0,0.0,0.0,1.3671369964353965,1.837522248159257,0.0
MGH104negP4-B11,0.7356240128288006,0.0,0.0,0.0,0.0,1.2186645263281857,0.0,1.677017602564249,1.5332976757826031,0.0,0.0,0.0,0.0,0.8799933928092443,2.1518298728885314,0.0
MGH104negP4-C02,0.5240488565105216,0.0,0.0,0.2363650745048739,0.0,1.328469596821596,1.3380152118741708,1.8072671719762183,1.1660034240546393,0.0,0.0,0.0,0.0,0.5572602666734845,2.0692612152036274,0.5789057587671624
MGH104negP4-C03,0.5831122706487337,0.0,0.0,0.18368218169863398,0.0,1.362594065320172,1.2485165882425011,1.9617793167290645,1.325889882072924,0.0,0.0,0.0,0.0,0.7808501835916686,1.2871538685548745,0.08943859040457834
MGH104negP4-C04,1.1928038311242735,0.0,0.0,0.297110507494637,0.0,0.0,1.2881867800466604,2.1263794772961657,1.5179079403753788,0.0,0.0,0.0,0.0,1.6901475250380893,0.0,0.0
MGH104negP4-C05,1.0255704133795716,0.0,0.0,0.0,0.0,1.261459388751077,1.4460376668269854,1.813192072034618,1.4550071578132155,0.0,0.0,0.0,0.0,0.0,1.817878923112378,0.0
MGH104negP4-C06,0.3013100353178247,0.0,0.0,0.4180776410655001,0.0,0.0,1.2130510072269802,1.9974115972150648,1.3067068165908462,0.0,0.0,0.0,0.0,1.1844942673221261,1.9502910159876126,0.0
MGH104negP4-C07,0.0,0.0,0.0,0.4842333738224609,1.6297616061797595,0.0,1.1808097864073035,1.9093304190464673,1.3609634725858641,0.0,0.0,0.0,0.0,1.2884444233745564,0.0,0.0
MGH104negP4-C08,1.1258066763072014,0.0,0.0,0.6093053501862438,0.0,0.0,0.838400614257329,2.0258483611296274,1.2359797860695392,0.0,0.0,0.0,0.0,1.6237391653400675,1.9292760900133858,0.26313493360481727
MGH104negP4-C09,0.9389471429699906,0.0,0.0,0.483655782852285,0.0,1.627445484572764,0.23825530852921636,2.0709858890538184,1.507014869804398,0.0,0.0,0.0,0.0,1.7282021489503967,0.0,0.0
MGH104negP4-C12,0.9147722459270957,0.0,0.0,0.5986541677067939,0.0,1.7191824202910069,1.5876414276594852,1.9525049882903662,1.327182745336729,0.0,0.0,0.0,0.0,1.7939709532301127,2.05185408574405,0.0
MGH104negP4-D02,1.3459336904330226,0.0,0.0,0.7681383349081922,1.6000281993825174,1.1946692463318214,0.15474301385297143,2.065325681087858,1.01937536067673,0.0,0.0,0.0,0.0,1.677083733416319,1.9421825828536776,0.0
MGH104negP4-D03,0.0,0.0,0.0,0.653072995322231,0.0,0.07313416034406652,0.0,1.7756876026340853,1.3179455987337918,0.0,0.0,0.0,0.0,1.6160302440742402,0.0,0.0
MGH104negP4-D06,0.0,0.0,0.0,0.4701722109781647,0.0,0.0,1.5636912851471823,0.0,1.4920326753596191,0.0,0.0,0.0,0.0,0.0,2.482653805240176,0.0
MGH104negP4-D07,0.0,0.0,0.0,0.0,0.0,0.3360754183202852,0.0,1.843892975758382,1.4508609773381589,0.0,0.0,0.0,0.0,0.6071074851120741,1.5075182745981024,0.0
MGH104negP4-D08,0.0,0.0,0.0,0.0,1.451877686286747,0.0,1.5977222795073922,1.40900184740675,1.3289715218228324,0.0,0.0,0.0,0.0,0.0,2.3684975020299346,0.0
MGH104negP4-D10,0.9214714228156872,0.0,0.0,0.0,0.0,1.6360880782509286,0.0,1.9250827100140058,1.6063327385108528,0.0,0.0,0.0,0.0,1.502607684142008,2.1142214796909116,1.4217514464461039
MGH104negP4-D11,0.0,0.0,0.0,0.2131447036848038,0.6344394972678274,1.4154952956780422,0.0,2.1041528325166716,1.2091931846189237,0.0,0.0,0.0,0.0,1.6530789067154041,1.2033982186336334,0.5793751098473614
MGH104negP4-D12,0.0,0.0,0.0,0.1878423093427808,0.0,0.0,1.332019180750636,1.8131248498058292,1.3926641315700388,0.0,0.0,0.0,0.0,1.1548184689622623,1.569395544864349,0.0
MGH104negP4-E01,0.0,0.0,0.0,0.3664092309350307,0.0,0.06930464755982538,1.4708746665547991,1.9874518214887287,1.499999411517591,0.0,0.0,0.0,0.0,0.0,2.090995599405555,0.0
MGH104negP4-E02,1.0144610574675097,0.0,0.0,0.28343860479681404,0.0,0.0,1.5155684786999182,1.6091491873831003,1.0786580403408956,0.0,0.0,0.7696373938186454,0.0,0.4426306638154233,1.6453246698041437,0.0
MGH104negP4-E04,0.0,0.0,0.0,0.2738263883666626,0.0,0.0,1.2876707926985798,1.6846054485582933,1.501178029753249,0.0,0.0,0.0,0.0,1.2052852703040258,1.9915422621808054,0.0
MGH104negP4-E05,0.8497822224823248,0.0,0.0,0.3399683481985248,0.0,0.0,1.5152710577725117,1.7771993850659613,1.6765010741456359,0.0,0.0,0.0,0.0,1.1663920713766533,1.905589134263729,0.0
MGH104negP4-E06,0.0,0.0,0.0,0.0,0.0,1.3706499494037692,0.0,1.3790274358186474,0.12998778173467662,0.0,0.0,0.0,0.0,0.0,2.4061203955221337,0.0
MGH104negP4-E07,0.9820536914567835,0.0,0.9096142378922923,0.4978865818249382,0.0,1.266923815492267,1.187591594497705,2.2098496777118304,1.3361758087507607,0.0,0.0,0.0,0.0,1.7894388326127462,1.7872901461830744,0.787486612683776
MGH104negP4-E08,0.9651839343062747,0.0,0.0,0.3038134573736863,0.0,1.8955760872707224,1.541896135247125,1.731638344991514,1.2920906979153213,0.0,0.0,0.0,0.0,1.7019187138887524,0.0,1.5894416478567204
MGH104negP4-E09,0.9835786980527387,0.0,0.0,0.8318150097030071,0.0,0.0,1.5298861600981881,1.775671283469188,1.1215805427659171,0.0,0.0,0.0,0.0,1.1990651536910018,1.8367526570570911,0.0
MGH104negP4-E10,0.679585724702173,0.0,0.0,0.5006815576447998,1.0031402086705699,1.3536289629390579,1.0184592794207106,1.7336926892754583,1.4180239173134976,0.0,0.0,0.0,0.0,0.9912710591900761,1.970180006524275,0.20013510631858705
MGH104negP4-E11,0.0,0.0,0.0,0.0,0.0,0.0,1.4565230922816161,1.823556957436546,1.4389578819697952,0.0,0.0,0.0,0.0,0.7260742087720851,2.0120931607452244,1.2232901286893314
MGH104negP4-E12,0.9581678911730837,0.0,0.0,0.0,0.0,1.5716639672172523,1.291899951055314,2.0498557483164026,1.6000281993825174,0.0,0.0,0.0,0.0,1.7256414621851823,1.4048334247448782,0.0
MGH104negP4-F02,0.9966868425913341,0.0,0.0,0.2344681066316582,0.0,0.0,1.4236734017510904,1.723948022618675,1.5793289687722791,0.0,0.0,0.0,0.0,1.4201322128881597,1.9460453482152058,0.0
MGH104negP4-F03,0.7382196990770632,0.0,0.0,0.0,0.0,1.1259171380055826,1.171782535244805,1.9094377445000381,1.3322395212786025,0.0,0.0,0.0,0.0,1.7472068590720118,2.0999425701875505,0.0
MGH104negP4-F04,0.7313705593699866,0.0,0.0,0.4100589101442997,0.0,1.2565381370944433,0.9617831585736184,1.9060029184107026,1.4431569505846074,0.0,0.0,0.0,0.0,1.0750603080942454,1.6976687496866458,0.0
MGH104negP4-F06,0.0,0.0,0.0,0.6397875714437996,0.0,0.0,0.7540781562271386,1.131934252490069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGH104negP4-F07,0.772024277872809,0.0,0.0,0.36934424188035314,0.0,0.0,1.274661228611034,1.7659706626732843,1.53489802586253,0.0,0.0,0.0,0.0,0.0,2.2074682974864555,0.0
MGH104negP4-F08,1.24193718838891,0.0,0.0,0.0,0.0,0.0,1.2904332858170615,1.8490002465153201,1.1879539315256014,0.0,0.0,0.0,0.0,1.0838561681297754,1.6362479237758718,0.0
MGH104negP4-F09,1.3668946936449344,0.0,0.0,0.0,0.0,0.0,0.1731410650668549,1.8517675735409997,1.3490586600540455,0.0,0.0,0.0,0.0,1.5310287791171662,1.9341963304721783,0.0
MGH104negP4-F10,0.942950363790981,0.0,0.0,0.0,0.0,1.4018754659049613,0.9174259905264986,1.9593094205054122,0.845368771274794,0.0,0.0,0.0,0.0,1.6281760317701357,1.6567307964005904,0.0
MGH104negP4-F11,1.3434605619074382,0.0,0.0,0.48249847072081203,0.0,0.9450296518596444,0.0,1.5899730502125407,1.4836133631674169,0.0,0.0,0.0,0.0,1.7251485517101321,0.0,1.133232074118169
MGH104negP4-F12,0.8492943504375334,0.0,0.0,0.21215502937517444,0.0,0.0,1.2770831761226036,1.791104643419806,0.3281988904542898,0.0,0.0,0.0,0.0,0.0,1.4585075144957824,0.0
MGH104negP4-G01,0.0,0.0,0.0,0.6674950419695925,0.0,0.0,0.28343860479681404,1.963486393894051,1.4797005161274082,0.0,0.0,0.0,0.0,0.6344394972678274,0.9508254866127775,0.0
MGH104negP4-G02,1.0052119247814808,0.0,0.0,0.28170405062683196,0.0,1.4884941839795327,1.5608972112396604,2.004457288842964,1.1794166182756203,0.0,0.0,0.0,0.0,1.5315854016871349,1.5924755157998687,1.3231152406268691
