gene,r,p,abs_r,novel
ACO2,-0.530923387619617,3.632165810540267e-40,0.530923387619617,True
SLC2A14,0.5298867060563571,5.467362521344189e-40,0.5298867060563571,True
VIM,0.5298384006096005,5.572357337490568e-40,0.5298384006096005,False
WDR72,-0.5293547931606385,6.740173359383213e-40,0.5293547931606385,True
CCDC64,-0.5292806665505776,6.939449393664107e-40,0.5292806665505776,True
OSMR,0.5286202300796895,8.993490719236014e-40,0.5286202300796895,True
TOLLIP,-0.5281670353923467,1.074122639722698e-39,0.5281670353923467,True
ALDH1B1,-0.5277857691055061,1.2469480087719595e-39,0.5277857691055061,True
IGFBP3,0.5263567552480881,2.177567122425115e-39,0.5263567552480881,True
PAH,-0.5251877416566586,3.4291513753133513e-39,0.5251877416566586,True
NRD1,0.5243431729045789,4.755436396662676e-39,0.5243431729045789,True
QDPR,-0.5242994394320567,4.836517363763245e-39,0.5242994394320567,True
CSDA,0.5237562862607247,5.965313347636581e-39,0.5237562862607247,True
EPHX2,-0.5230087216989961,7.957007997740759e-39,0.5230087216989961,True
CHSY1,0.5218339289324331,1.2495167377810179e-38,0.5218339289324331,True
CDCA7L,0.52168584504933,1.3224912931421399e-38,0.52168584504933,True
LOC154761,0.5203371750626903,2.2148339976760509e-38,0.5203371750626903,True
IL1RAP,0.519744766502103,2.7758407057318585e-38,0.519744766502103,True
PEBP1,-0.5188984502156356,3.829476988957711e-38,0.5188984502156356,True
SERPINB8,0.5180829380332529,5.217072494375386e-38,0.5180829380332529,True
TGFB1,0.5178720256482857,5.650643374815182e-38,0.5178720256482857,False
C2orf24,-0.5173189130326129,6.964767108196351e-38,0.5173189130326129,True
PCYT2,-0.5157817913494641,1.242779049540679e-37,0.5157817913494641,True
SERPINE1,0.515461529539642,1.4016205263487305e-37,0.515461529539642,True
ARL4C,0.5133485557822892,3.089451219434498e-37,0.5133485557822892,True
TRAM2,0.5111892667344463,6.889392625096072e-37,0.5111892667344463,True
ACSL1,-0.510821553992628,7.893073420312079e-37,0.510821553992628,True
ETFA,-0.5100867717776915,1.0352802517757315e-36,0.5100867717776915,True
DHRS11,-0.5099218816214944,1.1001612255361276e-36,0.5099218816214944,True
EFNA3,0.5097853437462526,1.1569237017452036e-36,0.5097853437462526,True
ABHD6,-0.50747227026898,2.703577241549502e-36,0.50747227026898,True
AXL,0.5071724145485863,3.016618532986045e-36,0.5071724145485863,False
MYOF,0.5067882038487919,3.470712422288145e-36,0.5067882038487919,True
PCK1,-0.5044092541114311,8.236992400574914e-36,0.5044092541114311,False
ALDH4A1,-0.5040801481035433,9.2781789899646e-36,0.5040801481035433,True
COQ9,-0.5035346721705204,1.1298457849636269e-35,0.5035346721705204,True
TACO1,-0.5016202869206022,2.2494028636411206e-35,0.5016202869206022,True
SAP30,0.5014204046620544,2.416473762183267e-35,0.5014204046620544,True
TMEM174,-0.5011138870056934,2.6968482022270315e-35,0.5011138870056934,True
C1orf210,-0.5009056888695078,2.9054352385032265e-35,0.5009056888695078,True
AUH,-0.5008226267890011,2.9930441144581676e-35,0.5008226267890011,True
CLCN5,-0.5004329814925167,3.4402415329721564e-35,0.5004329814925167,True
SLC22A13,-0.5000664151022325,3.921134092801367e-35,0.5000664151022325,True
PTPN3,-0.5000206161204036,3.9857157408039063e-35,0.5000206161204036,True
GRHPR,-0.4985062019833093,6.831208298355907e-35,0.4985062019833093,True
SLFN11,0.4984117925558911,7.06392278461333e-35,0.4984117925558911,True
SFXN2,-0.4973367877082137,1.033674410738055e-34,0.4973367877082137,True
SYNPO,0.49663491181666325,1.3243943257144219e-34,0.49663491181666325,True
PHYH,-0.49630172539552436,1.48944546977252e-34,0.49630172539552436,True
TMEM44,0.49600962881353716,1.650803365753647e-34,0.49600962881353716,True
DPYSL3,0.49514423412760944,2.2376323818103815e-34,0.49514423412760944,True
ETFDH,-0.4951428838580135,2.2386930343447277e-34,0.4951428838580135,True
SLC25A4,-0.4943385239518646,2.967789653250169e-34,0.4943385239518646,True
AKR1C1,-0.49338360613352106,4.143505748251041e-34,0.49338360613352106,True
AP3S1,0.4922309584782393,6.190222434959947e-34,0.4922309584782393,True
SLC25A20,-0.4917568656156797,7.29828258354841e-34,0.4917568656156797,True
FKBP10,0.49147800950286596,8.039562657705184e-34,0.49147800950286596,True
PET112L,-0.49110001734491027,9.16469618386339e-34,0.49110001734491027,True
CBFB,0.49014342810561434,1.2757414364025638e-33,0.49014342810561434,True
CLEC2B,0.48954111645702286,1.5702739421138355e-33,0.48954111645702286,True
MYL3,-0.4877605453251071,2.8948033833426785e-33,0.4877605453251071,True
BCL6,0.48763619568338606,3.0207346901938842e-33,0.48763619568338606,True
C9orf110,0.4876084631552701,3.049551570491364e-33,0.4876084631552701,True
HRH1,0.4873831700725853,3.293969780214691e-33,0.4873831700725853,True
COL5A2,0.48732509354730125,3.360060190822873e-33,0.48732509354730125,True
ACOX1,-0.4870652060482094,3.672264081982e-33,0.4870652060482094,True
FAHD1,-0.486952349598328,3.8166293838970645e-33,0.486952349598328,True
ProSAPiP1,-0.4869483845724178,3.821802343339611e-33,0.4869483845724178,True
FN3K,-0.4865258056172936,4.414850357225816e-33,0.4865258056172936,True
MCCD1,-0.48608153526436987,5.136714493964476e-33,0.48608153526436987,True
YEATS2,0.48607379191287803,5.150280623414528e-33,0.48607379191287803,True
VSIG1,0.48575475973966564,5.741158593115654e-33,0.48575475973966564,True
FABP1,-0.485754377736196,5.741904871624233e-33,0.485754377736196,True
PMEPA1,0.48463056831502355,8.410373664775589e-33,0.48463056831502355,True
MPP7,-0.4841234865804866,9.986372262862016e-33,0.4841234865804866,True
FH,-0.48404477287213066,1.0255939977895569e-32,0.48404477287213066,True
TRIM46,0.4838180055550393,1.1073483827816906e-32,0.4838180055550393,True
ADAM12,0.4837100348426472,1.148510164915793e-32,0.4837100348426472,True
TGM2,0.4836891975637634,1.1566266539921725e-32,0.4836891975637634,True
ZER1,-0.48352875312253635,1.2210546246997871e-32,0.48352875312253635,True
C1orf113,0.4834348674339057,1.2603904253736966e-32,0.4834348674339057,True
ANKLE2,0.4831694191425212,1.3785252854324727e-32,0.4831694191425212,True
PFKFB4,0.48306812656364834,1.426439359202254e-32,0.48306812656364834,True
ATP6V1D,-0.48304037466104527,1.4398521097731976e-32,0.48304037466104527,True
TCTA,-0.4830127901462581,1.4533077050781202e-32,0.4830127901462581,True
HDHD3,-0.4827612687767673,1.5818866321680034e-32,0.4827612687767673,True
CDK2,0.48251547318073723,1.7184048949807987e-32,0.48251547318073723,True
CXCR4,0.48251042349917517,1.721328517239646e-32,0.48251042349917517,True
MIOX,-0.4823647975467426,1.8077941034103964e-32,0.4823647975467426,True
TCL6,-0.48223271218794395,1.8899320382486975e-32,0.48223271218794395,True
RHBDL2,0.4816890182313055,2.268765293280019e-32,0.4816890182313055,True
NAGLU,-0.4804706163582046,3.412557040130353e-32,0.4804706163582046,True
IYD,-0.4804311971003918,3.457832481391992e-32,0.4804311971003918,True
ABL2,0.4801314013954686,3.8221932160843227e-32,0.4801314013954686,True
DIO1,-0.4798144342299822,4.24880326598146e-32,0.4798144342299822,True
C7orf68,0.4794537183672769,4.7918685837793545e-32,0.4794537183672769,True
CSGALNACT2,0.47927444741385616,5.08678656837507e-32,0.47927444741385616,True
TMEM91,0.47924066146821753,5.144347160702432e-32,0.47924066146821753,True
RIN1,0.47868939028443475,6.180000411100284e-32,0.47868939028443475,True
PTPN12,0.47852862706610766,6.519156336807442e-32,0.47852862706610766,True
HINT2,-0.47783367319427994,8.210174837062579e-32,0.47783367319427994,True
C9orf103,-0.47720678368324776,1.0104314099156227e-31,0.47720678368324776,True
STC2,0.4771102883023483,1.0431998511913075e-31,0.4771102883023483,True
ARHGAP24,-0.4761844502094932,1.416223287064905e-31,0.4761844502094932,True
RCN1,0.4758650048360602,1.5734243915700782e-31,0.4758650048360602,True
SLC15A4,0.47566706310811746,1.6793766855919975e-31,0.47566706310811746,True
BAG1,-0.47548655366081927,1.7821396963728769e-31,0.47548655366081927,True
SIRT5,-0.4752857309516931,1.9037940344493639e-31,0.4752857309516931,True
PTH1R,-0.4751236490347939,2.0079458866466905e-31,0.4751236490347939,True
LOC148709,-0.4749972287610822,2.09308034367872e-31,0.4749972287610822,True
PTPRN,0.4745049458343205,2.4600198887120715e-31,0.4745049458343205,True
SUOX,-0.47448674600851914,2.474742401893447e-31,0.47448674600851914,True
ECHS1,-0.47399957304380563,2.9029417147922634e-31,0.47399957304380563,True
CENPH,0.47380339301483265,3.095399397413428e-31,0.47380339301483265,True
PDHA1,-0.4736993659968122,3.2025229417443685e-31,0.4736993659968122,True
FREM1,-0.47308029736216595,3.9202823495952134e-31,0.47308029736216595,True
NPTX2,0.47228426147540453,5.081418018912409e-31,0.47228426147540453,True
IKBIP,0.47185156603690137,5.84928551609596e-31,0.47185156603690137,True
OLFML2B,0.471761908641753,6.022210776549696e-31,0.471761908641753,True
DNAJC28,-0.4717417429051968,6.061796850889844e-31,0.4717417429051968,True
AGXT,-0.47167950061216196,6.18561231631213e-31,0.47167950061216196,False
PRKAB1,-0.47070659143709,8.480264176453568e-31,0.47070659143709,True
PTHLH,0.4690759157602727,1.4357978013610985e-30,0.4690759157602727,True
DAO,-0.4687862913531935,1.576091159316469e-30,0.4687862913531935,True
